Ligand,Score
minimized_CNP0194329.1.pdbqt,-9.0
minimized_CNP0417065.1.pdbqt,-8.6
minimized_CNP0183619.2.pdbqt,-8.6
minimized_CNP0184961.1.pdbqt,-8.2
minimized_CNP0080072.1.pdbqt,-9.3
minimized_CNP0294937.11.pdbqt,-9.3
minimized_CNP0185715.9.pdbqt,-8.7
minimized_CNP0115822.2.pdbqt,-7.9
minimized_CNP0163696.1.pdbqt,-8.1
minimized_CNP0480778.1.pdbqt,-9.4
minimized_CNP0159537.0.pdbqt,-7.4
minimized_CNP0272455.6.pdbqt,-7.7
minimized_CNP0260374.2.pdbqt,-6.9
minimized_CNP0322340.1.pdbqt,-6.6
minimized_CNP0176189.2.pdbqt,-9.3
minimized_CNP0222135.11.pdbqt,-9.3
minimized_CNP0222135.4.pdbqt,-9.4
minimized_CNP0228674.2.pdbqt,-7.7
minimized_CNP0228424.4.pdbqt,-8.3
minimized_CNP0370690.1.pdbqt,-8.5
minimized_CNP0229242.10.pdbqt,-8.0
minimized_CNP0479339.1.pdbqt,-6.8
minimized_CNP0518184.1.pdbqt,-6.3
minimized_CNP0549620.1.pdbqt,-5.5
minimized_CNP0570401.1.pdbqt,-5.0
minimized_CNP0600834.1.pdbqt,-6.6
minimized_CNP0581034.1.pdbqt,-6.5
minimized_CNP0593610.1.pdbqt,-7.1
minimized_CNP0588024.1.pdbqt,-6.7
minimized_CNP0524863.1.pdbqt,-6.4
minimized_CNP0494921.1.pdbqt,-6.2
minimized_CNP0600263.1.pdbqt,-6.9
minimized_CNP0510440.1.pdbqt,-6.5
minimized_CNP0570314.1.pdbqt,-5.3
minimized_CNP0528302.1.pdbqt,-6.6
