Ligand,Score
minimized_CNP0209219.1.pdbqt,-7.224
minimized_CNP0088289.1.pdbqt,-10.7
minimized_CNP0450070.1.pdbqt,-9.202
minimized_CNP0414124.1.pdbqt,-9.772
minimized_CNP0142159.1.pdbqt,-8.333
minimized_CNP0543390.1.pdbqt,-8.092
minimized_CNP0365983.2.pdbqt,-8.165
minimized_CNP0178953.1.pdbqt,-8.958
minimized_CNP0155599.2.pdbqt,-9.198
minimized_CNP0173608.1.pdbqt,-11.42
minimized_CNP0318881.1.pdbqt,-9.997
minimized_CNP0377396.0.pdbqt,-10.88
minimized_CNP0174156.4.pdbqt,-10.55
minimized_CNP0351204.1.pdbqt,-9.604
minimized_CNP0320052.1.pdbqt,-12.07
minimized_CNP0185232.3.pdbqt,-8.718
minimized_CNP0325455.1.pdbqt,-9.31
minimized_CNP0158443.1.pdbqt,-11.51
minimized_CNP0326488.3.pdbqt,-8.742
minimized_CNP0585444.1.pdbqt,-9.804
minimized_CNP0378427.1.pdbqt,-9.589
minimized_CNP0518391.1.pdbqt,-9.361
minimized_CNP0279403.2.pdbqt,-10.02
minimized_CNP0292296.1.pdbqt,-8.727
minimized_CNP0003433.1.pdbqt,-11.78
minimized_CNP0152516.3.pdbqt,-10.47
minimized_CNP0309146.2.pdbqt,-7.605
minimized_CNP0279403.1.pdbqt,-10.16
minimized_CNP0232005.1.pdbqt,-9.757
minimized_CNP0122505.3.pdbqt,-8.58
minimized_CNP0511600.2.pdbqt,-6.63
minimized_CNP0528489.3.pdbqt,-9.974
minimized_CNP0577458.1.pdbqt,-8.558
minimized_CNP0281955.1.pdbqt,-11.12
minimized_CNP0332815.1.pdbqt,-8.769
minimized_CNP0543390.1.pdbqt,SKIPPED
minimized_CNP0142159.1.pdbqt,SKIPPED
minimized_CNP0088289.1.pdbqt,SKIPPED
minimized_CNP0209219.1.pdbqt,SKIPPED
minimized_CNP0377396.0.pdbqt,SKIPPED
minimized_CNP0178953.1.pdbqt,SKIPPED
minimized_CNP0414124.1.pdbqt,SKIPPED
minimized_CNP0318881.1.pdbqt,SKIPPED
minimized_CNP0450070.1.pdbqt,SKIPPED
minimized_CNP0155599.2.pdbqt,SKIPPED
minimized_CNP0173608.1.pdbqt,SKIPPED
minimized_CNP0174156.4.pdbqt,SKIPPED
minimized_CNP0351204.1.pdbqt,SKIPPED
minimized_CNP0185232.3.pdbqt,SKIPPED
minimized_CNP0320052.1.pdbqt,SKIPPED
minimized_CNP0279403.2.pdbqt,SKIPPED
minimized_CNP0158443.1.pdbqt,SKIPPED
minimized_CNP0279403.1.pdbqt,SKIPPED
minimized_CNP0326488.3.pdbqt,SKIPPED
minimized_CNP0332815.1.pdbqt,SKIPPED
minimized_CNP0378427.1.pdbqt,SKIPPED
minimized_CNP0518391.1.pdbqt,SKIPPED
minimized_CNP0365983.2.pdbqt,SKIPPED
minimized_CNP0585444.1.pdbqt,SKIPPED
minimized_CNP0003433.1.pdbqt,SKIPPED
minimized_CNP0152516.3.pdbqt,SKIPPED
minimized_CNP0309146.2.pdbqt,SKIPPED
minimized_CNP0232005.1.pdbqt,SKIPPED
minimized_CNP0122505.3.pdbqt,SKIPPED
minimized_CNP0528489.3.pdbqt,SKIPPED
minimized_CNP0511600.2.pdbqt,SKIPPED
minimized_CNP0281955.1.pdbqt,SKIPPED
minimized_CNP0325455.1.pdbqt,SKIPPED
minimized_CNP0577458.1.pdbqt,SKIPPED
minimized_CNP0292296.1.pdbqt,SKIPPED
minimized_CNP0543390.1.pdbqt,SKIPPED
minimized_CNP0088289.1.pdbqt,SKIPPED
minimized_CNP0209219.1.pdbqt,SKIPPED
minimized_CNP0450070.1.pdbqt,SKIPPED
minimized_CNP0377396.0.pdbqt,SKIPPED
minimized_CNP0414124.1.pdbqt,SKIPPED
minimized_CNP0318881.1.pdbqt,SKIPPED
minimized_CNP0178953.1.pdbqt,SKIPPED
minimized_CNP0142159.1.pdbqt,SKIPPED
minimized_CNP0173608.1.pdbqt,SKIPPED
minimized_CNP0279403.2.pdbqt,SKIPPED
minimized_CNP0155599.2.pdbqt,SKIPPED
minimized_CNP0351204.1.pdbqt,SKIPPED
minimized_CNP0365983.2.pdbqt,SKIPPED
minimized_CNP0174156.4.pdbqt,SKIPPED
minimized_CNP0185232.3.pdbqt,SKIPPED
minimized_CNP0585444.1.pdbqt,SKIPPED
minimized_CNP0279403.1.pdbqt,SKIPPED
minimized_CNP0325455.1.pdbqt,SKIPPED
minimized_CNP0158443.1.pdbqt,SKIPPED
minimized_CNP0320052.1.pdbqt,SKIPPED
minimized_CNP0518391.1.pdbqt,SKIPPED
minimized_CNP0332815.1.pdbqt,SKIPPED
minimized_CNP0378427.1.pdbqt,SKIPPED
minimized_CNP0326488.3.pdbqt,SKIPPED
minimized_CNP0577458.1.pdbqt,SKIPPED
minimized_CNP0152516.3.pdbqt,SKIPPED
minimized_CNP0292296.1.pdbqt,SKIPPED
minimized_CNP0003433.1.pdbqt,SKIPPED
minimized_CNP0309146.2.pdbqt,SKIPPED
minimized_CNP0232005.1.pdbqt,SKIPPED
minimized_CNP0281955.1.pdbqt,SKIPPED
minimized_CNP0528489.3.pdbqt,SKIPPED
minimized_CNP0511600.2.pdbqt,SKIPPED
minimized_CNP0122505.3.pdbqt,SKIPPED
