Ligand,Score
minimized_CNP0464170.1.pdbqt,-10.17
minimized_CNP0002815.2.pdbqt,-10.08
minimized_CNP0491937.1.pdbqt,-9.66
minimized_CNP0478069.1.pdbqt,-9.755
minimized_CNP0105310.0.pdbqt,-10.55
minimized_CNP0191021.1.pdbqt,-11.5
minimized_CNP0561867.1.pdbqt,-11.01
minimized_CNP0593524.3.pdbqt,-9.669
minimized_CNP0032111.1.pdbqt,-10.86
minimized_CNP0518593.2.pdbqt,-10.96
minimized_CNP0455297.1.pdbqt,-10.39
minimized_CNP0285187.1.pdbqt,-9.537
minimized_CNP0568176.1.pdbqt,-10.53
minimized_CNP0530899.2.pdbqt,-11.73
minimized_CNP0463637.1.pdbqt,-9.9
minimized_CNP0157493.2.pdbqt,-10.35
minimized_CNP0438262.1.pdbqt,-9.966
minimized_CNP0230690.1.pdbqt,-8.666
minimized_CNP0571651.1.pdbqt,-8.909
minimized_CNP0580767.4.pdbqt,-10.99
minimized_CNP0590765.2.pdbqt,-10.35
minimized_CNP0281368.1.pdbqt,-11.62
minimized_CNP0104537.1.pdbqt,-10.58
minimized_CNP0215995.1.pdbqt,-11.35
minimized_CNP0573019.6.pdbqt,-9.206
minimized_CNP0146744.0.pdbqt,-8.812
minimized_CNP0299105.3.pdbqt,-11.41
minimized_CNP0392145.5.pdbqt,-11.76
minimized_CNP0494662.1.pdbqt,-9.072
minimized_CNP0190411.1.pdbqt,-10.31
minimized_CNP0499125.1.pdbqt,-8.783
minimized_CNP0029694.1.pdbqt,-9.566
minimized_CNP0510659.1.pdbqt,-10.87
minimized_CNP0590669.1.pdbqt,-9.472
minimized_CNP0542953.1.pdbqt,-10.91
