Ligand,Score
minimized_CNP0162136.12.pdbqt,-9.5
minimized_CNP0216987.2.pdbqt,-9.0
minimized_CNP0250418.4.pdbqt,-9.3
minimized_CNP0154057.3.pdbqt,-8.6
minimized_CNP0343476.1.pdbqt,-8.5
minimized_CNP0142759.1.pdbqt,-9.8
minimized_CNP0293656.1.pdbqt,-10.0
minimized_CNP0564673.1.pdbqt,-9.1
minimized_CNP0550488.1.pdbqt,-12.5
minimized_CNP0188534.3.pdbqt,-10.3
minimized_CNP0233378.0.pdbqt,-10.0
minimized_CNP0291431.1.pdbqt,-9.7
minimized_CNP0113342.4.pdbqt,-10.0
minimized_CNP0134044.18.pdbqt,-8.7
minimized_CNP0309545.1.pdbqt,-10.7
minimized_CNP0241355.3.pdbqt,-9.0
minimized_CNP0188534.6.pdbqt,-9.8
minimized_CNP0302407.1.pdbqt,-11.5
minimized_CNP0238823.2.pdbqt,-11.1
minimized_CNP0182959.7.pdbqt,-10.2
minimized_CNP0277801.3.pdbqt,-9.8
minimized_CNP0147388.1.pdbqt,-8.7
minimized_CNP0199264.2.pdbqt,-10.9
minimized_CNP0316829.1.pdbqt,-10.2
minimized_CNP0304253.1.pdbqt,-9.3
minimized_CNP0113342.10.pdbqt,-9.9
minimized_CNP0125309.1.pdbqt,-10.8
minimized_CNP0589701.1.pdbqt,-10.1
minimized_CNP0119301.1.pdbqt,-10.5
minimized_CNP0199460.1.pdbqt,-10.6
minimized_CNP0554769.1.pdbqt,-10.1
minimized_CNP0345052.1.pdbqt,-9.5
minimized_CNP0242074.1.pdbqt,-8.0
minimized_CNP0182959.8.pdbqt,-9.8
minimized_CNP0248603.4.pdbqt,-9.8
