Ligand,Score
minimized_CNP0188207.1.pdbqt,FAILED
minimized_CNP0401039.4.pdbqt,-9.4
minimized_CNP0425716.1.pdbqt,-10.2
minimized_CNP0265411.1.pdbqt,-9.1
minimized_CNP0303617.1.pdbqt,-8.7
minimized_CNP0303240.1.pdbqt,-8.3
minimized_CNP0194198.6.pdbqt,-9.0
minimized_CNP0589237.1.pdbqt,-8.6
minimized_CNP0194198.5.pdbqt,-8.6
minimized_CNP0353851.1.pdbqt,-7.9
minimized_CNP0588302.2.pdbqt,FAILED
minimized_CNP0137380.1.pdbqt,-9.6
minimized_CNP0321030.1.pdbqt,-7.4
minimized_CNP0280289.2.pdbqt,-8.8
minimized_CNP0111255.3.pdbqt,-8.7
minimized_CNP0214577.1.pdbqt,-8.2
minimized_CNP0088045.1.pdbqt,-10.6
minimized_CNP0222024.2.pdbqt,-10.5
minimized_CNP0093394.1.pdbqt,-11.0
minimized_CNP0173641.1.pdbqt,-8.7
minimized_CNP0420145.1.pdbqt,-11.7
minimized_CNP0423104.1.pdbqt,-11.5
minimized_CNP0096868.1.pdbqt,-10.4
minimized_CNP0101822.1.pdbqt,-10.9
minimized_CNP0218637.1.pdbqt,-11.0
minimized_CNP0370592.1.pdbqt,-10.3
minimized_CNP0099418.1.pdbqt,-10.4
minimized_CNP0095244.1.pdbqt,-9.7
minimized_CNP0602883.1.pdbqt,-6.6
minimized_CNP0520670.1.pdbqt,-6.9
minimized_CNP0523114.1.pdbqt,-6.2
minimized_CNP0605495.1.pdbqt,-6.3
minimized_CNP0563680.1.pdbqt,-6.6
minimized_CNP0538001.1.pdbqt,-5.0
minimized_CNP0492015.1.pdbqt,-6.7
