Ligand,Score
minimized_CNP0257751.1.pdbqt,-11.8
minimized_CNP0453123.1.pdbqt,-11.0
minimized_CNP0554864.1.pdbqt,-9.4
minimized_CNP0111433.1.pdbqt,-11.1
minimized_CNP0213406.1.pdbqt,-10.8
minimized_CNP0205876.2.pdbqt,-10.6
minimized_CNP0386349.5.pdbqt,-11.2
minimized_CNP0363564.5.pdbqt,-9.3
minimized_CNP0163285.1.pdbqt,-10.3
minimized_CNP0172530.2.pdbqt,-9.8
minimized_CNP0264723.3.pdbqt,-10.7
minimized_CNP0310249.1.pdbqt,-12.3
minimized_CNP0133336.1.pdbqt,-7.8
minimized_CNP0346061.5.pdbqt,-10.4
minimized_CNP0213207.0.pdbqt,-10.7
minimized_CNP0218900.1.pdbqt,-9.7
minimized_CNP0408504.2.pdbqt,-10.6
minimized_CNP0324111.1.pdbqt,-11.9
minimized_CNP0273647.1.pdbqt,-9.1
minimized_CNP0203632.1.pdbqt,-10.5
minimized_CNP0263494.1.pdbqt,-8.8
minimized_CNP0180825.1.pdbqt,-9.3
minimized_CNP0099590.7.pdbqt,-10.6
minimized_CNP0241316.2.pdbqt,-10.5
minimized_CNP0107947.1.pdbqt,-10.2
minimized_CNP0229733.1.pdbqt,-9.9
minimized_CNP0311995.2.pdbqt,-10.4
minimized_CNP0386349.2.pdbqt,-11.1
minimized_CNP0352981.2.pdbqt,-10.2
minimized_CNP0325719.1.pdbqt,-9.4
minimized_CNP0147632.3.pdbqt,-10.1
minimized_CNP0146238.30.pdbqt,-10.5
minimized_CNP0382655.2.pdbqt,-11.2
minimized_CNP0435404.1.pdbqt,-8.5
minimized_CNP0342605.1.pdbqt,-10.1
