Ligand,Score
minimized_CNP0193736.2.pdbqt,-8.638
minimized_CNP0341313.1.pdbqt,-7.98
minimized_CNP0153829.1.pdbqt,-11.08
minimized_CNP0088834.1.pdbqt,-9.79
minimized_CNP0291298.1.pdbqt,-10.49
minimized_CNP0291987.2.pdbqt,-7.947
minimized_CNP0085075.1.pdbqt,-8.561
minimized_CNP0438859.1.pdbqt,-9.378
minimized_CNP0142806.1.pdbqt,-8.752
minimized_CNP0293098.1.pdbqt,-11.99
minimized_CNP0193704.11.pdbqt,-12.29
minimized_CNP0564604.4.pdbqt,-10.76
minimized_CNP0087614.1.pdbqt,-9.821
minimized_CNP0594449.1.pdbqt,-7.168
minimized_CNP0193704.3.pdbqt,-12.34
minimized_CNP0200255.1.pdbqt,-10.51
minimized_CNP0197678.2.pdbqt,-8.082
minimized_CNP0421919.1.pdbqt,-11
minimized_CNP0568239.0.pdbqt,-9.141
minimized_CNP0355934.1.pdbqt,-8.729
minimized_CNP0080972.1.pdbqt,-7.963
minimized_CNP0146002.2.pdbqt,-8.087
minimized_CNP0546081.1.pdbqt,-9.505
minimized_CNP0243693.4.pdbqt,-11.13
minimized_CNP0158856.2.pdbqt,-10.29
minimized_CNP0155962.2.pdbqt,-8.991
minimized_CNP0329447.1.pdbqt,-10.71
minimized_CNP0254764.2.pdbqt,-12.41
minimized_CNP0605909.1.pdbqt,-10.54
minimized_CNP0195098.1.pdbqt,-10.85
minimized_CNP0341313.2.pdbqt,-8.711
minimized_CNP0213275.1.pdbqt,-7.932
minimized_CNP0323190.2.pdbqt,-10.15
minimized_CNP0079201.0.pdbqt,-9.603
minimized_CNP0264925.3.pdbqt,-9.138
