Ligand,Score
minimized_CNP0396866.1.pdbqt,FAILED
minimized_CNP0411910.0.pdbqt,-9.0
minimized_CNP0056804.1.pdbqt,-9.4
minimized_CNP0389395.2.pdbqt,FAILED
minimized_CNP0387332.1.pdbqt,-9.1
minimized_CNP0248114.1.pdbqt,FAILED
minimized_CNP0560317.2.pdbqt,-10.9
minimized_CNP0316630.0.pdbqt,-9.3
minimized_CNP0208530.1.pdbqt,-7.9
minimized_CNP0600853.1.pdbqt,-8.7
minimized_CNP0225753.2.pdbqt,-11.2
minimized_CNP0555076.2.pdbqt,-8.9
minimized_CNP0394953.1.pdbqt,-8.3
minimized_CNP0485356.1.pdbqt,-7.8
minimized_CNP0359035.1.pdbqt,-8.7
minimized_CNP0559183.1.pdbqt,-11.1
minimized_CNP0007888.1.pdbqt,-9.2
minimized_CNP0496816.1.pdbqt,-9.1
minimized_CNP0293205.1.pdbqt,-8.9
minimized_CNP0542440.2.pdbqt,-9.0
minimized_CNP0147637.1.pdbqt,-9.0
minimized_CNP0381055.1.pdbqt,-12.3
minimized_CNP0304920.2.pdbqt,-10.1
minimized_CNP0496816.2.pdbqt,-8.9
minimized_CNP0352681.1.pdbqt,-10.7
minimized_CNP0288483.1.pdbqt,-8.4
minimized_CNP0361502.0.pdbqt,-8.8
minimized_CNP0512949.1.pdbqt,-8.8
minimized_CNP0401635.0.pdbqt,-8.7
minimized_CNP0567051.1.pdbqt,-9.3
minimized_CNP0297015.1.pdbqt,-9.2
minimized_CNP0534133.2.pdbqt,-9.0
minimized_CNP0233221.2.pdbqt,-9.9
minimized_CNP0336247.1.pdbqt,-12.7
minimized_CNP0337836.2.pdbqt,-10.4
