Ligand,Score
minimized_CNP0164017.2.pdbqt,-11.6
minimized_CNP0141207.4.pdbqt,-11.2
minimized_CNP0288850.1.pdbqt,-10.1
minimized_CNP0230943.2.pdbqt,-11.7
minimized_CNP0384206.3.pdbqt,-10.6
minimized_CNP0425761.2.pdbqt,-8.5
minimized_CNP0324075.1.pdbqt,-9.0
minimized_CNP0123088.0.pdbqt,-8.7
minimized_CNP0152382.1.pdbqt,-10.6
minimized_CNP0565389.1.pdbqt,-10.4
minimized_CNP0422118.0.pdbqt,-11.5
minimized_CNP0348717.0.pdbqt,-11.0
minimized_CNP0266177.1.pdbqt,-9.1
minimized_CNP0154003.2.pdbqt,-10.6
minimized_CNP0161157.0.pdbqt,-9.2
minimized_CNP0196219.2.pdbqt,-10.3
minimized_CNP0107284.1.pdbqt,-9.8
minimized_CNP0236041.1.pdbqt,-11.1
minimized_CNP0241474.1.pdbqt,-11.7
minimized_CNP0003590.1.pdbqt,-10.7
minimized_CNP0217371.2.pdbqt,-10.4
minimized_CNP0111379.1.pdbqt,-10.8
minimized_CNP0507183.1.pdbqt,-9.3
minimized_CNP0521385.1.pdbqt,-10.9
minimized_CNP0288817.3.pdbqt,-8.2
minimized_CNP0148894.1.pdbqt,-9.7
minimized_CNP0518495.2.pdbqt,-9.2
minimized_CNP0565626.3.pdbqt,-8.1
minimized_CNP0518495.1.pdbqt,-10.1
minimized_CNP0577942.1.pdbqt,-9.1
minimized_CNP0479885.2.pdbqt,-9.3
minimized_CNP0313791.6.pdbqt,-9.0
minimized_CNP0313791.4.pdbqt,-10.0
minimized_CNP0508688.1.pdbqt,-8.6
minimized_CNP0515982.2.pdbqt,-10.7
