Ligand,Score
minimized_CNP0585161.1.pdbqt,FAILED
minimized_CNP0454849.2.pdbqt,FAILED
minimized_CNP0455671.1.pdbqt,FAILED
minimized_CNP0462363.1.pdbqt,FAILED
minimized_CNP0251192.2.pdbqt,-8.4
minimized_CNP0360234.1.pdbqt,-7.9
minimized_CNP0221571.4.pdbqt,-8.1
minimized_CNP0133951.2.pdbqt,-8.1
minimized_CNP0237350.0.pdbqt,-7.5
minimized_CNP0222466.0.pdbqt,-7.9
minimized_CNP0120137.1.pdbqt,-11.1
minimized_CNP0392818.2.pdbqt,-8.6
minimized_CNP0072557.1.pdbqt,-11.4
minimized_CNP0538311.1.pdbqt,-9.9
minimized_CNP0290117.1.pdbqt,-9.6
minimized_CNP0235203.1.pdbqt,-9.2
minimized_CNP0227301.2.pdbqt,-8.5
minimized_CNP0204994.0.pdbqt,-8.6
minimized_CNP0234744.0.pdbqt,-10.0
minimized_CNP0550171.1.pdbqt,-10.6
minimized_CNP0356266.1.pdbqt,-9.9
minimized_CNP0274531.1.pdbqt,-8.8
minimized_CNP0510614.1.pdbqt,-8.5
minimized_CNP0103723.2.pdbqt,-9.4
minimized_CNP0233251.1.pdbqt,-9.3
minimized_CNP0425345.1.pdbqt,-9.1
minimized_CNP0486494.1.pdbqt,-10.4
minimized_CNP0110186.2.pdbqt,-9.6
minimized_CNP0511786.1.pdbqt,-10.7
minimized_CNP0505614.1.pdbqt,-10.4
minimized_CNP0213935.1.pdbqt,-7.6
minimized_CNP0197499.1.pdbqt,-9.6
minimized_CNP0256278.1.pdbqt,-9.7
minimized_CNP0415407.1.pdbqt,-9.1
minimized_CNP0045315.1.pdbqt,-8.4
