Ligand,Score
minimized_CNP0333926.0.pdbqt,FAILED
minimized_CNP0581312.3.pdbqt,FAILED
minimized_CNP0142405.1.pdbqt,-8.6
minimized_CNP0325203.2.pdbqt,-7.7
minimized_CNP0343145.1.pdbqt,-7.8
minimized_CNP0077048.1.pdbqt,-8.5
minimized_CNP0381165.0.pdbqt,-8.6
minimized_CNP0202525.16.pdbqt,-8.2
minimized_CNP0189357.8.pdbqt,-8.4
minimized_CNP0018802.1.pdbqt,FAILED
minimized_CNP0528388.1.pdbqt,-8.1
minimized_CNP0112982.2.pdbqt,-8.6
minimized_CNP0193466.3.pdbqt,-8.8
minimized_CNP0484366.1.pdbqt,-9.3
minimized_CNP0206993.1.pdbqt,-8.6
minimized_CNP0292418.1.pdbqt,-8.6
minimized_CNP0112982.1.pdbqt,-9.6
minimized_CNP0535354.2.pdbqt,-8.6
minimized_CNP0145159.1.pdbqt,-8.0
minimized_CNP0502724.1.pdbqt,-7.3
minimized_CNP0149878.1.pdbqt,-8.5
minimized_CNP0549980.1.pdbqt,-9.1
minimized_CNP0237317.1.pdbqt,-7.3
minimized_CNP0348808.3.pdbqt,-7.4
minimized_CNP0364749.1.pdbqt,-7.4
minimized_CNP0366670.3.pdbqt,-8.2
minimized_CNP0149659.2.pdbqt,-8.0
minimized_CNP0045969.2.pdbqt,-8.4
minimized_CNP0320388.1.pdbqt,-9.0
minimized_CNP0200952.2.pdbqt,-7.9
minimized_CNP0408996.1.pdbqt,-10.3
minimized_CNP0250246.2.pdbqt,-9.2
minimized_CNP0087201.6.pdbqt,-9.8
minimized_CNP0169328.3.pdbqt,-10.3
minimized_CNP0218359.0.pdbqt,-7.9
