Ligand,Score
minimized_CNP0345904.4.pdbqt,-8.3
minimized_CNP0203097.1.pdbqt,-9.1
minimized_CNP0453958.2.pdbqt,-10.2
minimized_CNP0475375.2.pdbqt,-9.7
minimized_CNP0327171.1.pdbqt,-8.8
minimized_CNP0439648.3.pdbqt,-10.3
minimized_CNP0222280.2.pdbqt,-7.2
minimized_CNP0143925.8.pdbqt,-9.4
minimized_CNP0240414.3.pdbqt,-7.6
minimized_CNP0258780.7.pdbqt,-9.5
minimized_CNP0075413.1.pdbqt,-8.8
minimized_CNP0233669.1.pdbqt,-7.8
minimized_CNP0502900.1.pdbqt,-8.8
minimized_CNP0220968.1.pdbqt,-8.0
minimized_CNP0058565.8.pdbqt,-10.1
minimized_CNP0502900.2.pdbqt,-8.1
minimized_CNP0054629.6.pdbqt,-10.5
minimized_CNP0063115.1.pdbqt,-8.7
minimized_CNP0359323.4.pdbqt,-8.1
minimized_CNP0040720.0.pdbqt,-8.6
minimized_CNP0322996.2.pdbqt,-10.0
minimized_CNP0445680.5.pdbqt,-10.0
minimized_CNP0068147.6.pdbqt,-10.5
minimized_CNP0058565.5.pdbqt,-10.3
minimized_CNP0058565.7.pdbqt,-9.9
minimized_CNP0453958.1.pdbqt,-10.5
minimized_CNP0577414.2.pdbqt,-8.6
minimized_CNP0146117.2.pdbqt,-10.5
minimized_CNP0485348.4.pdbqt,-9.0
minimized_CNP0058565.1.pdbqt,-9.9
minimized_CNP0345844.8.pdbqt,-8.1
minimized_CNP0249357.1.pdbqt,-9.5
minimized_CNP0197216.1.pdbqt,-10.1
minimized_CNP0483702.3.pdbqt,-9.2
minimized_CNP0176259.0.pdbqt,-10.1
