Ligand,Score
minimized_CNP0188358.4.pdbqt,FAILED
minimized_CNP0208066.2.pdbqt,-9.7
minimized_CNP0317805.2.pdbqt,-8.7
minimized_CNP0114986.3.pdbqt,-9.1
minimized_CNP0422832.1.pdbqt,-7.3
minimized_CNP0328267.1.pdbqt,-8.9
minimized_CNP0098809.1.pdbqt,-8.0
minimized_CNP0189150.2.pdbqt,FAILED
minimized_CNP0470039.1.pdbqt,-7.6
minimized_CNP0274564.1.pdbqt,-10.0
minimized_CNP0566845.1.pdbqt,-7.9
minimized_CNP0268379.1.pdbqt,-10.6
minimized_CNP0426779.1.pdbqt,-12.4
minimized_CNP0405757.1.pdbqt,-9.3
minimized_CNP0333682.2.pdbqt,-10.8
minimized_CNP0151515.1.pdbqt,-13.4
minimized_CNP0178777.3.pdbqt,-7.9
minimized_CNP0209010.26.pdbqt,-10.2
minimized_CNP0601456.1.pdbqt,-9.2
minimized_CNP0118848.1.pdbqt,-7.8
minimized_CNP0326245.1.pdbqt,-9.7
minimized_CNP0186020.12.pdbqt,-8.4
minimized_CNP0283031.4.pdbqt,-8.7
minimized_CNP0041656.1.pdbqt,-8.4
minimized_CNP0274750.3.pdbqt,-8.9
minimized_CNP0213383.2.pdbqt,-12.1
minimized_CNP0099881.1.pdbqt,-9.3
minimized_CNP0206862.1.pdbqt,-10.3
minimized_CNP0283458.2.pdbqt,-10.9
minimized_CNP0119429.4.pdbqt,-8.9
minimized_CNP0299575.2.pdbqt,-11.6
minimized_CNP0256655.1.pdbqt,-12.2
minimized_CNP0115858.1.pdbqt,-12.5
minimized_CNP0226911.1.pdbqt,-12.0
minimized_CNP0324653.3.pdbqt,-11.0
