Ligand,Score
minimized_CNP0190578.2.pdbqt,FAILED
minimized_CNP0446575.1.pdbqt,-8.4
minimized_CNP0396062.1.pdbqt,-9.8
minimized_CNP0598363.2.pdbqt,FAILED
minimized_CNP0171971.1.pdbqt,-7.8
minimized_CNP0439047.1.pdbqt,-8.6
minimized_CNP0013183.2.pdbqt,-8.9
minimized_CNP0378384.1.pdbqt,-7.7
minimized_CNP0378384.2.pdbqt,-7.7
minimized_CNP0576640.1.pdbqt,-10.0
minimized_CNP0264725.2.pdbqt,-9.1
minimized_CNP0097367.1.pdbqt,-9.3
minimized_CNP0067708.3.pdbqt,-9.0
minimized_CNP0242871.2.pdbqt,-8.9
minimized_CNP0067708.2.pdbqt,-8.9
minimized_CNP0280184.2.pdbqt,-10.3
minimized_CNP0280184.1.pdbqt,-12.1
minimized_CNP0422187.1.pdbqt,-9.2
minimized_CNP0438236.1.pdbqt,-10.4
minimized_CNP0229677.1.pdbqt,-10.1
minimized_CNP0603553.1.pdbqt,-7.1
minimized_CNP0533174.2.pdbqt,-6.3
minimized_CNP0584873.1.pdbqt,-5.7
minimized_CNP0545794.1.pdbqt,-7.1
minimized_CNP0100551.1.pdbqt,-13.0
minimized_CNP0505932.1.pdbqt,-6.5
minimized_CNP0505932.2.pdbqt,-6.7
minimized_CNP0496853.2.pdbqt,-6.7
minimized_CNP0416737.1.pdbqt,-7.4
minimized_CNP0598363.1.pdbqt,-6.7
minimized_CNP0513670.2.pdbqt,-5.7
minimized_CNP0511873.2.pdbqt,-6.4
minimized_CNP0596116.2.pdbqt,-6.1
minimized_CNP0596116.1.pdbqt,-5.9
minimized_CNP0589588.1.pdbqt,-6.5
