Ligand,Score
minimized_CNP0456036.1.pdbqt,FAILED
minimized_CNP0363732.4.pdbqt,-6.9
minimized_CNP0363732.3.pdbqt,-6.8
minimized_CNP0506868.0.pdbqt,-4.0
minimized_CNP0279502.1.pdbqt,-7.5
minimized_CNP0582682.0.pdbqt,-4.9
minimized_CNP0147089.1.pdbqt,-7.6
minimized_CNP0455439.0.pdbqt,-5.4
minimized_CNP0375295.2.pdbqt,-8.3
minimized_CNP0485720.0.pdbqt,-5.8
minimized_CNP0186142.2.pdbqt,-5.5
minimized_CNP0144742.1.pdbqt,-7.5
minimized_CNP0532956.0.pdbqt,-5.0
minimized_CNP0157123.2.pdbqt,-7.5
minimized_CNP0054498.4.pdbqt,-6.2
minimized_CNP0081469.1.pdbqt,-7.7
minimized_CNP0578149.1.pdbqt,-8.2
minimized_CNP0535995.2.pdbqt,-7.4
minimized_CNP0135406.4.pdbqt,-7.2
minimized_CNP0331284.1.pdbqt,-6.7
minimized_CNP0515887.0.pdbqt,-5.7
minimized_CNP0156202.1.pdbqt,-6.4
minimized_CNP0431400.1.pdbqt,-7.9
minimized_CNP0159614.4.pdbqt,-6.0
minimized_CNP0376277.1.pdbqt,-6.9
minimized_CNP0228921.3.pdbqt,-8.4
minimized_CNP0278815.1.pdbqt,-8.2
minimized_CNP0142308.1.pdbqt,-7.2
minimized_CNP0182507.4.pdbqt,-7.0
minimized_CNP0319274.0.pdbqt,-5.3
minimized_CNP0201698.4.pdbqt,-9.0
minimized_CNP0379409.2.pdbqt,-7.9
minimized_CNP0372549.2.pdbqt,-8.2
minimized_CNP0267725.1.pdbqt,-9.1
minimized_CNP0315572.1.pdbqt,-8.5
