Ligand,Score
minimized_CNP0513052.0.pdbqt,-9.3
minimized_CNP0148175.3.pdbqt,-8.3
minimized_CNP0246244.7.pdbqt,-8.4
minimized_CNP0284496.2.pdbqt,-8.5
minimized_CNP0224085.11.pdbqt,-7.8
minimized_CNP0495429.0.pdbqt,-6.4
minimized_CNP0506587.2.pdbqt,-6.8
minimized_CNP0541945.2.pdbqt,-6.7
minimized_CNP0331929.1.pdbqt,-7.0
minimized_CNP0064725.0.pdbqt,-6.4
minimized_CNP0284496.1.pdbqt,-8.4
minimized_CNP0001947.1.pdbqt,-6.1
minimized_CNP0510809.1.pdbqt,-6.9
minimized_CNP0475956.0.pdbqt,-7.9
minimized_CNP0482472.1.pdbqt,-7.2
minimized_CNP0001937.1.pdbqt,-7.7
minimized_CNP0510809.2.pdbqt,-6.8
minimized_CNP0346650.2.pdbqt,-6.9
minimized_CNP0382105.1.pdbqt,-7.1
minimized_CNP0511023.1.pdbqt,-7.0
minimized_CNP0538670.1.pdbqt,-7.5
minimized_CNP0129722.2.pdbqt,-9.7
minimized_CNP0524880.1.pdbqt,-9.0
minimized_CNP0589372.1.pdbqt,-9.1
minimized_CNP0393202.1.pdbqt,-9.9
minimized_CNP0430976.1.pdbqt,-11.4
minimized_CNP0297865.1.pdbqt,-8.6
minimized_CNP0450353.1.pdbqt,-9.5
minimized_CNP0353127.0.pdbqt,-8.2
minimized_CNP0598865.1.pdbqt,-8.2
minimized_CNP0563751.1.pdbqt,-8.4
minimized_CNP0587106.0.pdbqt,-8.6
minimized_CNP0267570.2.pdbqt,-8.9
minimized_CNP0524485.1.pdbqt,-8.7
minimized_CNP0524485.2.pdbqt,-8.9
