Ligand,Score
minimized_CNP0184747.2.pdbqt,FAILED
minimized_CNP0132170.2.pdbqt,-9.9
minimized_CNP0141814.2.pdbqt,-8.4
minimized_CNP0262467.1.pdbqt,-8.3
minimized_CNP0544611.1.pdbqt,FAILED
minimized_CNP0550433.1.pdbqt,-9.5
minimized_CNP0262467.3.pdbqt,-8.4
minimized_CNP0153609.1.pdbqt,-11.4
minimized_CNP0079643.2.pdbqt,-8.3
minimized_CNP0404212.1.pdbqt,-9.6
minimized_CNP0159678.2.pdbqt,-7.5
minimized_CNP0570884.0.pdbqt,-8.9
minimized_CNP0425790.2.pdbqt,-8.6
minimized_CNP0575605.1.pdbqt,-8.9
minimized_CNP0411026.1.pdbqt,-8.9
minimized_CNP0263804.1.pdbqt,-8.0
minimized_CNP0183781.4.pdbqt,-8.6
minimized_CNP0528460.4.pdbqt,-9.0
minimized_CNP0563777.1.pdbqt,-8.7
minimized_CNP0548011.1.pdbqt,-8.5
minimized_CNP0067014.1.pdbqt,-7.8
minimized_CNP0526045.1.pdbqt,-11.0
minimized_CNP0286597.2.pdbqt,-9.0
minimized_CNP0528417.1.pdbqt,-10.6
minimized_CNP0105631.0.pdbqt,-11.4
minimized_CNP0523450.1.pdbqt,-10.8
minimized_CNP0118450.1.pdbqt,-11.1
minimized_CNP0238401.1.pdbqt,-9.8
minimized_CNP0295206.1.pdbqt,-10.5
minimized_CNP0513315.1.pdbqt,-6.2
minimized_CNP0604634.1.pdbqt,-6.1
minimized_CNP0558552.1.pdbqt,-4.9
minimized_CNP0502947.1.pdbqt,-6.0
minimized_CNP0596908.2.pdbqt,-7.0
minimized_CNP0517259.1.pdbqt,-6.2
