Ligand,Score
minimized_CNP0454031.1.pdbqt,FAILED
minimized_CNP0151240.1.pdbqt,FAILED
minimized_CNP0017932.1.pdbqt,FAILED
minimized_CNP0448457.1.pdbqt,FAILED
minimized_CNP0154168.2.pdbqt,-9.2
minimized_CNP0287885.2.pdbqt,-7.1
minimized_CNP0177349.10.pdbqt,-8.4
minimized_CNP0322063.1.pdbqt,-7.8
minimized_CNP0155819.1.pdbqt,-8.1
minimized_CNP0473577.2.pdbqt,FAILED
minimized_CNP0221167.2.pdbqt,-8.8
minimized_CNP0289877.4.pdbqt,-8.9
minimized_CNP0154168.1.pdbqt,-9.4
minimized_CNP0246289.1.pdbqt,-8.6
minimized_CNP0174885.6.pdbqt,-9.6
minimized_CNP0137934.5.pdbqt,-9.5
minimized_CNP0199604.3.pdbqt,-8.7
minimized_CNP0343515.2.pdbqt,-8.6
minimized_CNP0082462.2.pdbqt,-7.4
minimized_CNP0082594.1.pdbqt,-9.0
minimized_CNP0093685.1.pdbqt,-8.8
minimized_CNP0084748.2.pdbqt,-7.6
minimized_CNP0214731.1.pdbqt,-12.3
minimized_CNP0319080.1.pdbqt,-8.5
minimized_CNP0124744.4.pdbqt,-9.7
minimized_CNP0156600.1.pdbqt,-8.5
minimized_CNP0208372.0.pdbqt,-6.6
minimized_CNP0402038.1.pdbqt,-8.5
minimized_CNP0587774.0.pdbqt,-8.0
minimized_CNP0232796.1.pdbqt,-8.3
minimized_CNP0489707.0.pdbqt,-7.9
minimized_CNP0001814.1.pdbqt,FAILED
minimized_CNP0001816.1.pdbqt,FAILED
minimized_CNP0157104.1.pdbqt,-11.1
minimized_CNP0202247.1.pdbqt,-9.8
