Ligand,Score
minimized_CNP0086522.1.pdbqt,FAILED
minimized_CNP0387302.4.pdbqt,FAILED
minimized_CNP0164112.0.pdbqt,-7.7
minimized_CNP0352799.0.pdbqt,-6.5
minimized_CNP0573848.0.pdbqt,-7.3
minimized_CNP0450095.0.pdbqt,-7.6
minimized_CNP0323769.0.pdbqt,-7.2
minimized_CNP0126589.2.pdbqt,-8.3
minimized_CNP0034008.0.pdbqt,-6.3
minimized_CNP0358807.0.pdbqt,-7.4
minimized_CNP0276876.0.pdbqt,-7.2
minimized_CNP0288472.0.pdbqt,FAILED
minimized_CNP0389295.0.pdbqt,-7.5
minimized_CNP0205359.0.pdbqt,-6.4
minimized_CNP0257454.0.pdbqt,-8.4
minimized_CNP0329898.0.pdbqt,-8.4
minimized_CNP0283201.0.pdbqt,-7.0
minimized_CNP0200058.0.pdbqt,-8.4
minimized_CNP0420929.1.pdbqt,-9.0
minimized_CNP0234429.0.pdbqt,-6.1
minimized_CNP0337723.0.pdbqt,-6.7
minimized_CNP0429228.1.pdbqt,-9.2
minimized_CNP0135488.1.pdbqt,-8.0
minimized_CNP0394173.1.pdbqt,-8.9
minimized_CNP0269829.3.pdbqt,-9.1
minimized_CNP0565688.1.pdbqt,-8.2
minimized_CNP0147515.0.pdbqt,-9.1
minimized_CNP0002314.1.pdbqt,-10.7
minimized_CNP0563342.1.pdbqt,-9.7
minimized_CNP0301390.0.pdbqt,-6.9
minimized_CNP0523193.1.pdbqt,-7.7
minimized_CNP0434204.0.pdbqt,-7.0
minimized_CNP0084198.1.pdbqt,-8.7
minimized_CNP0553208.1.pdbqt,-8.4
minimized_CNP0134190.1.pdbqt,-7.7
