Ligand,Score
minimized_CNP0031113.4.pdbqt,-9.4
minimized_CNP0456029.5.pdbqt,-8.8
minimized_CNP0452841.6.pdbqt,-9.5
minimized_CNP0540580.6.pdbqt,-8.9
minimized_CNP0458930.6.pdbqt,-10.8
minimized_CNP0059744.8.pdbqt,-9.2
minimized_CNP0540580.3.pdbqt,-8.6
minimized_CNP0565871.6.pdbqt,-10.0
minimized_CNP0540580.8.pdbqt,-8.7
minimized_CNP0456029.10.pdbqt,-9.0
minimized_CNP0317790.5.pdbqt,-10.6
minimized_CNP0052759.5.pdbqt,-8.1
minimized_CNP0547663.0.pdbqt,-8.4
minimized_CNP0451716.4.pdbqt,-10.4
minimized_CNP0456029.4.pdbqt,-8.7
minimized_CNP0520900.1.pdbqt,-9.0
minimized_CNP0558288.1.pdbqt,-8.7
minimized_CNP0197265.4.pdbqt,-11.3
minimized_CNP0165849.12.pdbqt,-10.8
minimized_CNP0197265.1.pdbqt,-11.2
minimized_CNP0227951.2.pdbqt,-10.8
minimized_CNP0112756.3.pdbqt,-10.7
minimized_CNP0027130.0.pdbqt,-12.3
minimized_CNP0165849.6.pdbqt,-10.9
minimized_CNP0154565.3.pdbqt,-10.8
minimized_CNP0123989.0.pdbqt,-11.3
minimized_CNP0585874.1.pdbqt,-8.7
minimized_CNP0149089.0.pdbqt,-11.7
minimized_CNP0500015.1.pdbqt,-8.3
minimized_CNP0187115.17.pdbqt,-10.5
minimized_CNP0189051.3.pdbqt,-11.2
minimized_CNP0253940.10.pdbqt,-11.0
minimized_CNP0229493.3.pdbqt,-9.8
minimized_CNP0503608.1.pdbqt,-7.0
minimized_CNP0536390.1.pdbqt,-7.2
