Ligand,Score
minimized_CNP0149616.2.pdbqt,FAILED
minimized_CNP0550514.1.pdbqt,FAILED
minimized_CNP0424776.1.pdbqt,-8.3
minimized_CNP0311920.3.pdbqt,-8.4
minimized_CNP0291444.2.pdbqt,FAILED
minimized_CNP0311920.2.pdbqt,-8.2
minimized_CNP0211737.3.pdbqt,-8.4
minimized_CNP0461112.1.pdbqt,-9.2
minimized_CNP0484156.1.pdbqt,FAILED
minimized_CNP0280289.5.pdbqt,-8.2
minimized_CNP0214958.2.pdbqt,FAILED
minimized_CNP0166000.1.pdbqt,-8.1
minimized_CNP0181395.1.pdbqt,-9.5
minimized_CNP0134647.4.pdbqt,-9.6
minimized_CNP0376978.1.pdbqt,-8.2
minimized_CNP0117119.0.pdbqt,-8.4
minimized_CNP0291127.1.pdbqt,-8.4
minimized_CNP0070421.1.pdbqt,-8.4
minimized_CNP0327376.2.pdbqt,-8.4
minimized_CNP0215471.2.pdbqt,-8.5
minimized_CNP0486736.1.pdbqt,-8.3
minimized_CNP0184040.2.pdbqt,-9.3
minimized_CNP0341971.1.pdbqt,-8.6
minimized_CNP0151284.1.pdbqt,-11.7
minimized_CNP0221427.1.pdbqt,-9.3
minimized_CNP0302209.1.pdbqt,-8.5
minimized_CNP0075733.0.pdbqt,-9.1
minimized_CNP0287001.1.pdbqt,-8.7
minimized_CNP0561891.0.pdbqt,-10.1
minimized_CNP0312106.1.pdbqt,-9.8
minimized_CNP0422683.2.pdbqt,-10.3
minimized_CNP0175708.2.pdbqt,-10.5
minimized_CNP0263301.3.pdbqt,-10.5
minimized_CNP0263301.1.pdbqt,-10.3
minimized_CNP0149616.3.pdbqt,-10.2
