Ligand,Score
minimized_CNP0292588.2.pdbqt,-5.2
minimized_CNP0038929.0.pdbqt,-5.6
minimized_CNP0331919.0.pdbqt,-5.9
minimized_CNP0206003.0.pdbqt,-5.6
minimized_CNP0106998.0.pdbqt,-5.4
minimized_CNP0124709.2.pdbqt,-5.9
minimized_CNP0052088.1.pdbqt,-9.9
minimized_CNP0032037.1.pdbqt,-10.3
minimized_CNP0033768.1.pdbqt,-10.7
minimized_CNP0314072.1.pdbqt,-4.9
minimized_CNP0185613.0.pdbqt,-10.2
minimized_CNP0291157.2.pdbqt,-11.4
minimized_CNP0319911.1.pdbqt,-11.1
minimized_CNP0068384.1.pdbqt,-10.2
minimized_CNP0283818.2.pdbqt,-9.8
minimized_CNP0422261.1.pdbqt,-10.1
minimized_CNP0057415.1.pdbqt,-10.1
minimized_CNP0213659.1.pdbqt,-9.1
minimized_CNP0516943.1.pdbqt,-10.3
minimized_CNP0179223.1.pdbqt,-10.5
minimized_CNP0051956.1.pdbqt,-9.8
minimized_CNP0255491.4.pdbqt,-9.3
minimized_CNP0134982.1.pdbqt,-8.5
minimized_CNP0222696.1.pdbqt,-8.7
minimized_CNP0298819.1.pdbqt,-10.1
minimized_CNP0247440.0.pdbqt,-6.2
minimized_CNP0169973.2.pdbqt,-5.5
minimized_CNP0542914.1.pdbqt,-9.1
minimized_CNP0583996.1.pdbqt,-9.8
minimized_CNP0533593.1.pdbqt,-11.3
minimized_CNP0454490.1.pdbqt,-6.6
minimized_CNP0134721.1.pdbqt,-7.2
minimized_CNP0189821.1.pdbqt,-6.9
minimized_CNP0200697.1.pdbqt,-6.4
minimized_CNP0204289.3.pdbqt,-6.6
