Ligand,Score
minimized_CNP0168409.1.pdbqt,FAILED
minimized_CNP0408560.1.pdbqt,-8.4
minimized_CNP0239818.2.pdbqt,-8.1
minimized_CNP0459157.2.pdbqt,-7.6
minimized_CNP0151524.1.pdbqt,-10.2
minimized_CNP0481728.1.pdbqt,-8.2
minimized_CNP0298721.2.pdbqt,-7.9
minimized_CNP0219666.1.pdbqt,-7.1
minimized_CNP0132243.5.pdbqt,-8.7
minimized_CNP0315774.2.pdbqt,-10.0
minimized_CNP0261021.2.pdbqt,-9.5
minimized_CNP0404116.2.pdbqt,-10.4
minimized_CNP0298721.1.pdbqt,-8.2
minimized_CNP0224618.4.pdbqt,-9.6
minimized_CNP0063035.1.pdbqt,-8.9
minimized_CNP0149447.1.pdbqt,-8.0
minimized_CNP0379359.1.pdbqt,-11.4
minimized_CNP0173486.2.pdbqt,-8.0
minimized_CNP0024470.3.pdbqt,-9.0
minimized_CNP0351336.3.pdbqt,-8.2
minimized_CNP0526355.1.pdbqt,-9.0
minimized_CNP0305168.1.pdbqt,-7.5
minimized_CNP0039902.3.pdbqt,-9.3
minimized_CNP0198308.2.pdbqt,-9.4
minimized_CNP0452076.2.pdbqt,-7.1
minimized_CNP0118249.0.pdbqt,-7.6
minimized_CNP0454545.2.pdbqt,-8.2
minimized_CNP0361683.1.pdbqt,-7.3
minimized_CNP0233727.1.pdbqt,-9.0
minimized_CNP0035841.3.pdbqt,-11.0
minimized_CNP0402222.1.pdbqt,-7.1
minimized_CNP0565302.1.pdbqt,-7.7
minimized_CNP0141772.1.pdbqt,-9.0
minimized_CNP0255252.0.pdbqt,-10.7
minimized_CNP0471736.2.pdbqt,-8.6
