Ligand,Score
minimized_CNP0117738.1.pdbqt,-6.9
minimized_CNP0194965.2.pdbqt,-8.4
minimized_CNP0317505.1.pdbqt,-7.5
minimized_CNP0288551.3.pdbqt,-7.2
minimized_CNP0383133.1.pdbqt,-7.8
minimized_CNP0190170.3.pdbqt,-8.7
minimized_CNP0288551.2.pdbqt,-7.0
minimized_CNP0194965.1.pdbqt,-7.6
minimized_CNP0105580.2.pdbqt,-7.9
minimized_CNP0305578.2.pdbqt,-7.8
minimized_CNP0493501.1.pdbqt,-7.3
minimized_CNP0282814.1.pdbqt,-8.4
minimized_CNP0116702.2.pdbqt,-7.7
minimized_CNP0086715.1.pdbqt,-8.2
minimized_CNP0205228.5.pdbqt,-8.2
minimized_CNP0347902.9.pdbqt,-7.9
minimized_CNP0227901.14.pdbqt,-7.9
minimized_CNP0189995.3.pdbqt,-7.7
minimized_CNP0448186.1.pdbqt,-7.9
minimized_CNP0347902.5.pdbqt,-8.1
minimized_CNP0316411.8.pdbqt,-7.8
minimized_CNP0279430.4.pdbqt,-10.1
minimized_CNP0552345.2.pdbqt,-8.1
minimized_CNP0279430.3.pdbqt,-10.0
minimized_CNP0108952.2.pdbqt,-9.9
minimized_CNP0171599.1.pdbqt,-7.9
minimized_CNP0312383.1.pdbqt,-8.1
minimized_CNP0111212.1.pdbqt,-10.1
minimized_CNP0529398.1.pdbqt,-8.7
minimized_CNP0398283.1.pdbqt,-8.5
minimized_CNP0415561.1.pdbqt,-9.1
minimized_CNP0547744.1.pdbqt,-7.7
minimized_CNP0268744.2.pdbqt,-7.5
minimized_CNP0141612.0.pdbqt,-7.3
minimized_CNP0533278.1.pdbqt,-7.9
