Ligand,Score
minimized_CNP0220918.2.pdbqt,-9.213
minimized_CNP0280833.3.pdbqt,-9.54
minimized_CNP0199827.0.pdbqt,-6.936
minimized_CNP0384837.3.pdbqt,-7.991
minimized_CNP0280833.4.pdbqt,-9.436
minimized_CNP0117289.15.pdbqt,-9.033
minimized_CNP0204151.0.pdbqt,-7.912
minimized_CNP0104955.0.pdbqt,-9.854
minimized_CNP0432507.1.pdbqt,-9.622
minimized_CNP0357617.2.pdbqt,-8.518
minimized_CNP0542404.0.pdbqt,-7.951
minimized_CNP0388187.1.pdbqt,-9.394
minimized_CNP0289636.2.pdbqt,-8.86
minimized_CNP0537825.0.pdbqt,-7.619
minimized_CNP0154738.1.pdbqt,-7.063
minimized_CNP0265047.0.pdbqt,-9.479
minimized_CNP0185007.1.pdbqt,-8.762
minimized_CNP0164104.0.pdbqt,-9.435
minimized_CNP0529857.0.pdbqt,-8.239
minimized_CNP0256114.2.pdbqt,-9.02
minimized_CNP0276730.1.pdbqt,-8.164
minimized_CNP0144563.0.pdbqt,-8.359
minimized_CNP0360229.1.pdbqt,-9.641
minimized_CNP0028521.0.pdbqt,-8.559
minimized_CNP0499978.0.pdbqt,-7.952
minimized_CNP0556269.0.pdbqt,FAILED
minimized_CNP0025719.0.pdbqt,-9.541
minimized_CNP0240147.0.pdbqt,-7.528
minimized_CNP0231545.1.pdbqt,-8.98
minimized_CNP0141466.0.pdbqt,-9.619
minimized_CNP0070022.1.pdbqt,-10.2
minimized_CNP0143944.0.pdbqt,-9.169
minimized_CNP0332438.0.pdbqt,-7.975
minimized_CNP0201515.0.pdbqt,-8.373
minimized_CNP0082898.1.pdbqt,-9.249
