Ligand,Score
minimized_CNP0380196.0.pdbqt,-7.6
minimized_CNP0115888.1.pdbqt,-8.6
minimized_CNP0355265.6.pdbqt,-9.1
minimized_CNP0265984.5.pdbqt,-8.7
minimized_CNP0231715.1.pdbqt,-6.8
minimized_CNP0312893.6.pdbqt,-9.3
minimized_CNP0294205.1.pdbqt,-7.3
minimized_CNP0122112.2.pdbqt,-8.8
minimized_CNP0533557.3.pdbqt,FAILED
minimized_CNP0076255.1.pdbqt,-8.7
minimized_CNP0371410.0.pdbqt,-10.0
minimized_CNP0320897.1.pdbqt,-9.4
minimized_CNP0296874.1.pdbqt,-8.6
minimized_CNP0559117.0.pdbqt,-6.9
minimized_CNP0584282.0.pdbqt,-8.6
minimized_CNP0323423.10.pdbqt,-9.0
minimized_CNP0304580.1.pdbqt,-9.4
minimized_CNP0190751.2.pdbqt,-9.6
minimized_CNP0281536.3.pdbqt,-10.0
minimized_CNP0537296.1.pdbqt,-9.1
minimized_CNP0245582.3.pdbqt,-8.3
minimized_CNP0533557.2.pdbqt,-9.3
minimized_CNP0384628.1.pdbqt,-9.3
minimized_CNP0355265.8.pdbqt,-8.3
minimized_CNP0591929.2.pdbqt,-9.3
minimized_CNP0424841.1.pdbqt,-10.7
minimized_CNP0586065.3.pdbqt,-9.7
minimized_CNP0292599.5.pdbqt,-8.7
minimized_CNP0158156.1.pdbqt,-9.4
minimized_CNP0200669.1.pdbqt,-10.0
minimized_CNP0261922.2.pdbqt,-9.7
minimized_CNP0553754.0.pdbqt,-8.6
minimized_CNP0294152.2.pdbqt,-8.7
minimized_CNP0102668.2.pdbqt,-9.3
minimized_CNP0374344.2.pdbqt,-9.5
