Ligand,Score
minimized_CNP0263362.1.pdbqt,FAILED
minimized_CNP0074770.3.pdbqt,FAILED
minimized_CNP0188527.1.pdbqt,-8.7
minimized_CNP0272015.1.pdbqt,-9.2
minimized_CNP0355352.1.pdbqt,-10.1
minimized_CNP0126660.1.pdbqt,-9.4
minimized_CNP0302843.2.pdbqt,-9.4
minimized_CNP0360836.2.pdbqt,-8.6
minimized_CNP0109521.1.pdbqt,-8.6
minimized_CNP0523423.1.pdbqt,-8.5
minimized_CNP0215050.2.pdbqt,-9.9
minimized_CNP0233008.1.pdbqt,-8.8
minimized_CNP0482183.0.pdbqt,-8.8
minimized_CNP0237262.3.pdbqt,-9.3
minimized_CNP0237262.5.pdbqt,-10.5
minimized_CNP0272005.1.pdbqt,-9.2
minimized_CNP0214661.3.pdbqt,-9.3
minimized_CNP0451829.1.pdbqt,-10.6
minimized_CNP0118172.0.pdbqt,-9.2
minimized_CNP0263362.2.pdbqt,-9.6
minimized_CNP0439567.1.pdbqt,-8.3
minimized_CNP0428840.1.pdbqt,-9.6
minimized_CNP0217176.2.pdbqt,-8.1
minimized_CNP0186421.1.pdbqt,-9.9
minimized_CNP0451956.1.pdbqt,-9.6
minimized_CNP0235243.2.pdbqt,-10.4
minimized_CNP0571253.1.pdbqt,-9.8
minimized_CNP0558913.2.pdbqt,-12.1
minimized_CNP0268845.1.pdbqt,-12.2
minimized_CNP0564848.1.pdbqt,-8.8
minimized_CNP0212086.1.pdbqt,-8.4
minimized_CNP0217062.5.pdbqt,-11.2
minimized_CNP0184910.2.pdbqt,-10.0
minimized_CNP0152272.2.pdbqt,-11.0
minimized_CNP0120014.2.pdbqt,-10.4
