Ligand,Score
minimized_CNP0307330.1.pdbqt,-8.667
minimized_CNP0036071.1.pdbqt,-7.832
minimized_CNP0462482.1.pdbqt,-9.33
minimized_CNP0080969.0.pdbqt,-6.304
minimized_CNP0050070.1.pdbqt,-10.18
minimized_CNP0427460.1.pdbqt,-9.414
minimized_CNP0139458.1.pdbqt,FAILED
minimized_CNP0252331.2.pdbqt,-6.806
minimized_CNP0029524.1.pdbqt,-7.839
minimized_CNP0572536.1.pdbqt,-9.109
minimized_CNP0360815.5.pdbqt,-6.426
minimized_CNP0385359.0.pdbqt,-6.544
minimized_CNP0297741.1.pdbqt,-6.884
minimized_CNP0540023.1.pdbqt,-8.377
minimized_CNP0448164.1.pdbqt,-6.966
minimized_CNP0438011.1.pdbqt,-8.337
minimized_CNP0014371.1.pdbqt,-7.717
minimized_CNP0262150.1.pdbqt,-8.386
minimized_CNP0292462.0.pdbqt,-9.677
minimized_CNP0432038.1.pdbqt,-10.02
minimized_CNP0214156.1.pdbqt,-8.498
minimized_CNP0054381.1.pdbqt,-10.66
minimized_CNP0131639.1.pdbqt,-8.983
minimized_CNP0295208.1.pdbqt,-9.05
minimized_CNP0586137.0.pdbqt,-8.522
minimized_CNP0141978.1.pdbqt,-10.44
minimized_CNP0461133.1.pdbqt,-9.196
minimized_CNP0228603.1.pdbqt,-10.26
minimized_CNP0450015.1.pdbqt,-8.626
minimized_CNP0367773.1.pdbqt,-7.911
minimized_CNP0121904.2.pdbqt,-6.999
minimized_CNP0106687.1.pdbqt,-7.941
minimized_CNP0224881.1.pdbqt,-11.37
minimized_CNP0114350.1.pdbqt,-11.55
minimized_CNP0154557.1.pdbqt,-9.715
minimized_CNP0307330.1.pdbqt,SKIPPED
minimized_CNP0080969.0.pdbqt,SKIPPED
minimized_CNP0036071.1.pdbqt,SKIPPED
minimized_CNP0462482.1.pdbqt,SKIPPED
minimized_CNP0427460.1.pdbqt,SKIPPED
minimized_CNP0050070.1.pdbqt,SKIPPED
minimized_CNP0360815.5.pdbqt,SKIPPED
minimized_CNP0572536.1.pdbqt,SKIPPED
minimized_CNP0385359.0.pdbqt,SKIPPED
minimized_CNP0252331.2.pdbqt,SKIPPED
minimized_CNP0540023.1.pdbqt,SKIPPED
minimized_CNP0029524.1.pdbqt,SKIPPED
minimized_CNP0438011.1.pdbqt,SKIPPED
minimized_CNP0297741.1.pdbqt,SKIPPED
minimized_CNP0448164.1.pdbqt,SKIPPED
minimized_CNP0262150.1.pdbqt,SKIPPED
minimized_CNP0292462.0.pdbqt,SKIPPED
minimized_CNP0432038.1.pdbqt,SKIPPED
minimized_CNP0054381.1.pdbqt,SKIPPED
minimized_CNP0214156.1.pdbqt,SKIPPED
minimized_CNP0014371.1.pdbqt,SKIPPED
minimized_CNP0295208.1.pdbqt,SKIPPED
minimized_CNP0131639.1.pdbqt,SKIPPED
minimized_CNP0228603.1.pdbqt,SKIPPED
minimized_CNP0586137.0.pdbqt,SKIPPED
minimized_CNP0450015.1.pdbqt,SKIPPED
minimized_CNP0141978.1.pdbqt,SKIPPED
minimized_CNP0121904.2.pdbqt,SKIPPED
minimized_CNP0367773.1.pdbqt,SKIPPED
minimized_CNP0114350.1.pdbqt,SKIPPED
minimized_CNP0461133.1.pdbqt,SKIPPED
minimized_CNP0154557.1.pdbqt,SKIPPED
minimized_CNP0224881.1.pdbqt,SKIPPED
minimized_CNP0106687.1.pdbqt,SKIPPED
minimized_CNP0139458.1.pdbqt,FAILED
minimized_CNP0050070.1.pdbqt,SKIPPED
minimized_CNP0307330.1.pdbqt,SKIPPED
minimized_CNP0080969.0.pdbqt,SKIPPED
minimized_CNP0462482.1.pdbqt,SKIPPED
minimized_CNP0036071.1.pdbqt,SKIPPED
minimized_CNP0360815.5.pdbqt,SKIPPED
minimized_CNP0427460.1.pdbqt,SKIPPED
minimized_CNP0385359.0.pdbqt,SKIPPED
minimized_CNP0252331.2.pdbqt,SKIPPED
minimized_CNP0029524.1.pdbqt,SKIPPED
minimized_CNP0540023.1.pdbqt,SKIPPED
minimized_CNP0572536.1.pdbqt,SKIPPED
minimized_CNP0438011.1.pdbqt,SKIPPED
minimized_CNP0262150.1.pdbqt,SKIPPED
minimized_CNP0292462.0.pdbqt,SKIPPED
minimized_CNP0448164.1.pdbqt,SKIPPED
minimized_CNP0297741.1.pdbqt,SKIPPED
minimized_CNP0014371.1.pdbqt,SKIPPED
minimized_CNP0432038.1.pdbqt,SKIPPED
minimized_CNP0295208.1.pdbqt,SKIPPED
minimized_CNP0214156.1.pdbqt,SKIPPED
minimized_CNP0228603.1.pdbqt,SKIPPED
minimized_CNP0054381.1.pdbqt,SKIPPED
minimized_CNP0586137.0.pdbqt,SKIPPED
minimized_CNP0141978.1.pdbqt,SKIPPED
minimized_CNP0461133.1.pdbqt,SKIPPED
minimized_CNP0121904.2.pdbqt,SKIPPED
minimized_CNP0367773.1.pdbqt,SKIPPED
minimized_CNP0114350.1.pdbqt,SKIPPED
minimized_CNP0450015.1.pdbqt,SKIPPED
minimized_CNP0131639.1.pdbqt,SKIPPED
minimized_CNP0154557.1.pdbqt,SKIPPED
minimized_CNP0224881.1.pdbqt,SKIPPED
minimized_CNP0106687.1.pdbqt,SKIPPED
minimized_CNP0139458.1.pdbqt,FAILED
minimized_CNP0572536.1.pdbqt,SKIPPED
minimized_CNP0385359.0.pdbqt,SKIPPED
minimized_CNP0080969.0.pdbqt,SKIPPED
minimized_CNP0307330.1.pdbqt,SKIPPED
minimized_CNP0540023.1.pdbqt,SKIPPED
minimized_CNP0462482.1.pdbqt,SKIPPED
minimized_CNP0252331.2.pdbqt,SKIPPED
minimized_CNP0427460.1.pdbqt,SKIPPED
minimized_CNP0050070.1.pdbqt,SKIPPED
minimized_CNP0036071.1.pdbqt,SKIPPED
minimized_CNP0029524.1.pdbqt,SKIPPED
minimized_CNP0360815.5.pdbqt,SKIPPED
minimized_CNP0438011.1.pdbqt,SKIPPED
minimized_CNP0448164.1.pdbqt,SKIPPED
minimized_CNP0297741.1.pdbqt,SKIPPED
minimized_CNP0262150.1.pdbqt,SKIPPED
minimized_CNP0014371.1.pdbqt,SKIPPED
minimized_CNP0292462.0.pdbqt,SKIPPED
minimized_CNP0432038.1.pdbqt,SKIPPED
minimized_CNP0054381.1.pdbqt,SKIPPED
minimized_CNP0214156.1.pdbqt,SKIPPED
minimized_CNP0295208.1.pdbqt,SKIPPED
minimized_CNP0228603.1.pdbqt,SKIPPED
minimized_CNP0586137.0.pdbqt,SKIPPED
minimized_CNP0450015.1.pdbqt,SKIPPED
minimized_CNP0141978.1.pdbqt,SKIPPED
minimized_CNP0131639.1.pdbqt,SKIPPED
minimized_CNP0461133.1.pdbqt,SKIPPED
minimized_CNP0114350.1.pdbqt,SKIPPED
minimized_CNP0154557.1.pdbqt,SKIPPED
minimized_CNP0224881.1.pdbqt,SKIPPED
minimized_CNP0106687.1.pdbqt,SKIPPED
minimized_CNP0367773.1.pdbqt,SKIPPED
minimized_CNP0121904.2.pdbqt,SKIPPED
minimized_CNP0139458.1.pdbqt,FAILED
