Ligand,Score
minimized_CNP0550997.1.pdbqt,FAILED
minimized_CNP0248459.1.pdbqt,-9.6
minimized_CNP0008801.1.pdbqt,-9.1
minimized_CNP0010219.1.pdbqt,-8.3
minimized_CNP0006702.1.pdbqt,-8.8
minimized_CNP0134270.1.pdbqt,-11.0
minimized_CNP0384953.1.pdbqt,-9.5
minimized_CNP0271532.1.pdbqt,-12.5
minimized_CNP0559482.2.pdbqt,-6.9
minimized_CNP0277591.1.pdbqt,-9.1
minimized_CNP0602009.1.pdbqt,-10.6
minimized_CNP0482222.1.pdbqt,FAILED
minimized_CNP0499800.1.pdbqt,-6.4
minimized_CNP0555234.2.pdbqt,-6.7
minimized_CNP0568417.1.pdbqt,-9.2
minimized_CNP0555671.2.pdbqt,-6.4
minimized_CNP0559482.1.pdbqt,-7.1
minimized_CNP0164852.0.pdbqt,-11.4
minimized_CNP0538017.1.pdbqt,-6.7
minimized_CNP0488952.1.pdbqt,-5.9
minimized_CNP0419736.1.pdbqt,-13.8
minimized_CNP0162528.1.pdbqt,-8.7
minimized_CNP0555234.1.pdbqt,-6.5
minimized_CNP0518183.1.pdbqt,-6.2
minimized_CNP0518564.1.pdbqt,-6.7
minimized_CNP0515182.2.pdbqt,-5.9
minimized_CNP0486160.2.pdbqt,-6.0
minimized_CNP0585209.1.pdbqt,-6.1
minimized_CNP0550997.2.pdbqt,-6.3
minimized_CNP0570214.1.pdbqt,-6.8
minimized_CNP0575779.1.pdbqt,-6.3
minimized_CNP0515182.1.pdbqt,-4.8
minimized_CNP0486160.1.pdbqt,-5.8
minimized_CNP0575548.1.pdbqt,-4.8
minimized_CNP0575548.2.pdbqt,-5.7
