Ligand,Score
minimized_CNP0290834.2.pdbqt,-9.6
minimized_CNP0325554.2.pdbqt,-8.0
minimized_CNP0456761.1.pdbqt,FAILED
minimized_CNP0145008.3.pdbqt,-8.6
minimized_CNP0400257.2.pdbqt,-9.1
minimized_CNP0456645.1.pdbqt,FAILED
minimized_CNP0228863.7.pdbqt,-8.9
minimized_CNP0314056.13.pdbqt,-7.1
minimized_CNP0229689.2.pdbqt,-8.2
minimized_CNP0254395.9.pdbqt,-7.2
minimized_CNP0479116.1.pdbqt,-9.4
minimized_CNP0133481.1.pdbqt,-7.6
minimized_CNP0325554.1.pdbqt,-8.0
minimized_CNP0289698.4.pdbqt,-7.7
minimized_CNP0177179.2.pdbqt,-9.0
minimized_CNP0432981.1.pdbqt,-7.8
minimized_CNP0136459.5.pdbqt,-10.2
minimized_CNP0400401.3.pdbqt,-9.4
minimized_CNP0179285.2.pdbqt,-8.0
minimized_CNP0400056.4.pdbqt,-10.1
minimized_CNP0400569.3.pdbqt,-9.4
minimized_CNP0197586.5.pdbqt,-10.3
minimized_CNP0323513.2.pdbqt,-8.5
minimized_CNP0567802.1.pdbqt,-8.1
minimized_CNP0545881.1.pdbqt,-9.9
minimized_CNP0018171.1.pdbqt,-10.2
minimized_CNP0594751.1.pdbqt,-11.0
minimized_CNP0584182.1.pdbqt,-9.6
minimized_CNP0528032.1.pdbqt,-7.3
minimized_CNP0544320.1.pdbqt,-8.4
minimized_CNP0314688.1.pdbqt,-11.0
minimized_CNP0584212.1.pdbqt,-8.0
minimized_CNP0473702.2.pdbqt,-7.8
minimized_CNP0426820.3.pdbqt,-10.5
minimized_CNP0193768.0.pdbqt,-10.8
