Ligand,Score
minimized_CNP0265526.9.pdbqt,-8.9
minimized_CNP0129001.2.pdbqt,-7.6
minimized_CNP0536396.0.pdbqt,-8.6
minimized_CNP0291622.1.pdbqt,-7.1
minimized_CNP0030146.2.pdbqt,-7.0
minimized_CNP0252894.8.pdbqt,-8.2
minimized_CNP0318379.1.pdbqt,-7.3
minimized_CNP0127102.1.pdbqt,-7.1
minimized_CNP0198112.8.pdbqt,-8.5
minimized_CNP0276019.1.pdbqt,-9.2
minimized_CNP0389245.3.pdbqt,-7.4
minimized_CNP0244283.4.pdbqt,-9.1
minimized_CNP0372327.1.pdbqt,-8.1
minimized_CNP0432382.1.pdbqt,-8.1
minimized_CNP0117619.10.pdbqt,-7.7
minimized_CNP0155597.1.pdbqt,-8.0
minimized_CNP0205516.1.pdbqt,-6.9
minimized_CNP0421984.2.pdbqt,-8.1
minimized_CNP0225700.3.pdbqt,-7.7
minimized_CNP0107763.1.pdbqt,-7.3
minimized_CNP0314914.1.pdbqt,-8.3
minimized_CNP0491168.1.pdbqt,-7.0
minimized_CNP0598471.1.pdbqt,-6.6
minimized_CNP0573252.1.pdbqt,-6.7
minimized_CNP0522469.1.pdbqt,-7.0
minimized_CNP0576783.1.pdbqt,-6.5
minimized_CNP0499906.1.pdbqt,-5.3
minimized_CNP0603301.1.pdbqt,-6.8
minimized_CNP0599247.1.pdbqt,-6.4
minimized_CNP0572752.1.pdbqt,-6.7
minimized_CNP0563176.1.pdbqt,-6.4
minimized_CNP0552187.1.pdbqt,-7.2
minimized_CNP0581469.1.pdbqt,-7.2
minimized_CNP0557197.1.pdbqt,-6.2
minimized_CNP0567328.1.pdbqt,-6.2
