Ligand,Score
minimized_CNP0128621.2.pdbqt,-8.6
minimized_CNP0101133.1.pdbqt,-8.5
minimized_CNP0089509.1.pdbqt,-11.4
minimized_CNP0567624.2.pdbqt,-7.6
minimized_CNP0567624.1.pdbqt,-8.4
minimized_CNP0588761.1.pdbqt,-8.8
minimized_CNP0301705.1.pdbqt,-9.1
minimized_CNP0508197.1.pdbqt,-7.7
minimized_CNP0250655.2.pdbqt,-8.1
minimized_CNP0270436.1.pdbqt,-7.5
minimized_CNP0250655.1.pdbqt,-9.4
minimized_CNP0166044.1.pdbqt,-8.8
minimized_CNP0049410.1.pdbqt,-10.3
minimized_CNP0101133.2.pdbqt,-8.0
minimized_CNP0480686.2.pdbqt,-6.3
minimized_CNP0590270.2.pdbqt,-6.3
minimized_CNP0590270.1.pdbqt,-6.3
minimized_CNP0557260.1.pdbqt,-7.0
minimized_CNP0541840.2.pdbqt,-6.6
minimized_CNP0557260.2.pdbqt,-6.3
minimized_CNP0499939.2.pdbqt,-6.3
minimized_CNP0510364.2.pdbqt,-6.3
minimized_CNP0481410.1.pdbqt,-6.5
minimized_CNP0481410.2.pdbqt,-6.8
minimized_CNP0599934.2.pdbqt,-6.6
minimized_CNP0480686.1.pdbqt,-6.5
minimized_CNP0599934.1.pdbqt,-6.0
minimized_CNP0543964.2.pdbqt,-5.7
minimized_CNP0516951.2.pdbqt,-4.6
minimized_CNP0554449.1.pdbqt,-5.6
minimized_CNP0574471.1.pdbqt,-6.1
minimized_CNP0511723.1.pdbqt,-6.4
minimized_CNP0554449.2.pdbqt,-6.5
minimized_CNP0511723.2.pdbqt,-5.2
minimized_CNP0582716.2.pdbqt,-6.4
