Ligand,Score
minimized_CNP0135240.7.pdbqt,-11.17
minimized_CNP0493828.1.pdbqt,-8.53
minimized_CNP0195766.1.pdbqt,-10.99
minimized_CNP0418733.7.pdbqt,-10.99
minimized_CNP0112849.1.pdbqt,-6.793
minimized_CNP0124989.2.pdbqt,-11.38
minimized_CNP0411459.3.pdbqt,-9.454
minimized_CNP0299940.2.pdbqt,FAILED
minimized_CNP0305158.0.pdbqt,-8.793
minimized_CNP0291495.1.pdbqt,FAILED
minimized_CNP0516182.2.pdbqt,-8.659
minimized_CNP0064522.1.pdbqt,-8.243
minimized_CNP0481808.2.pdbqt,-10.09
minimized_CNP0240401.9.pdbqt,-11.71
minimized_CNP0398113.1.pdbqt,-9.079
minimized_CNP0488879.1.pdbqt,-10.05
minimized_CNP0128899.2.pdbqt,-9.295
minimized_CNP0205330.1.pdbqt,-9.016
minimized_CNP0487476.1.pdbqt,-8.398
minimized_CNP0331416.1.pdbqt,-9.943
minimized_CNP0512812.3.pdbqt,-8.294
minimized_CNP0418685.2.pdbqt,-8.56
minimized_CNP0172186.12.pdbqt,-10.91
minimized_CNP0589974.3.pdbqt,-9.599
minimized_CNP0304943.1.pdbqt,-9.478
minimized_CNP0219377.1.pdbqt,-9.269
minimized_CNP0316763.1.pdbqt,-8.661
minimized_CNP0382767.3.pdbqt,-10.39
minimized_CNP0046093.2.pdbqt,-8.423
minimized_CNP0280991.1.pdbqt,-10.04
minimized_CNP0397893.4.pdbqt,-9.554
minimized_CNP0159345.1.pdbqt,-7.807
minimized_CNP0481933.2.pdbqt,-8.731
minimized_CNP0581670.1.pdbqt,-8.007
minimized_CNP0247855.0.pdbqt,-7.789
