Ligand,Score
minimized_CNP0178442.2.pdbqt,FAILED
minimized_CNP0408461.1.pdbqt,FAILED
minimized_CNP0319919.0.pdbqt,-4.4
minimized_CNP0308064.1.pdbqt,-7.8
minimized_CNP0247812.3.pdbqt,-8.5
minimized_CNP0305995.0.pdbqt,-5.4
minimized_CNP0247812.1.pdbqt,-7.9
minimized_CNP0087325.2.pdbqt,-8.2
minimized_CNP0583031.0.pdbqt,-4.7
minimized_CNP0066984.0.pdbqt,-5.6
minimized_CNP0277102.2.pdbqt,-8.0
minimized_CNP0173119.1.pdbqt,-7.5
minimized_CNP0124987.0.pdbqt,-8.5
minimized_CNP0177189.1.pdbqt,-7.7
minimized_CNP0207277.0.pdbqt,-5.3
minimized_CNP0192793.2.pdbqt,-7.5
minimized_CNP0152867.1.pdbqt,-8.7
minimized_CNP0157310.0.pdbqt,-4.7
minimized_CNP0523053.1.pdbqt,-7.0
minimized_CNP0269702.4.pdbqt,-9.1
minimized_CNP0545261.1.pdbqt,-8.6
minimized_CNP0262343.1.pdbqt,-8.3
minimized_CNP0601076.0.pdbqt,-5.1
minimized_CNP0023290.0.pdbqt,-8.9
minimized_CNP0252106.2.pdbqt,-9.5
minimized_CNP0137809.1.pdbqt,-8.5
minimized_CNP0307277.0.pdbqt,-8.3
minimized_CNP0261841.1.pdbqt,-8.1
minimized_CNP0104330.0.pdbqt,-6.1
minimized_CNP0178442.4.pdbqt,-11.0
minimized_CNP0178442.5.pdbqt,-11.3
minimized_CNP0503322.1.pdbqt,-10.4
minimized_CNP0505371.1.pdbqt,-8.6
minimized_CNP0445420.1.pdbqt,-8.4
minimized_CNP0104560.1.pdbqt,-8.4
