Ligand,Score
minimized_CNP0332695.0.pdbqt,-7.798
minimized_CNP0307134.1.pdbqt,-11.15
minimized_CNP0106541.0.pdbqt,-8.605
minimized_CNP0334112.0.pdbqt,-9.423
minimized_CNP0339035.1.pdbqt,-9.904
minimized_CNP0441866.1.pdbqt,FAILED
minimized_CNP0465112.1.pdbqt,FAILED
minimized_CNP0173379.0.pdbqt,-13.3
minimized_CNP0373324.3.pdbqt,-9.853
minimized_CNP0287067.1.pdbqt,-6.175
minimized_CNP0373324.4.pdbqt,-9.934
minimized_CNP0213286.2.pdbqt,-10.57
minimized_CNP0570934.2.pdbqt,-7.019
minimized_CNP0509149.2.pdbqt,-5.588
minimized_CNP0169909.1.pdbqt,-8.031
minimized_CNP0432131.1.pdbqt,-8.811
minimized_CNP0176899.0.pdbqt,-7.297
minimized_CNP0394862.6.pdbqt,-9.478
minimized_CNP0463678.2.pdbqt,FAILED
minimized_CNP0122885.3.pdbqt,-9.487
minimized_CNP0213893.1.pdbqt,-6.617
minimized_CNP0354601.1.pdbqt,-11.83
minimized_CNP0570934.1.pdbqt,-6.175
minimized_CNP0582619.2.pdbqt,-6.089
minimized_CNP0372662.2.pdbqt,-10.22
minimized_CNP0110534.2.pdbqt,-11.72
minimized_CNP0559704.1.pdbqt,-10.35
minimized_CNP0550149.2.pdbqt,-6.652
minimized_CNP0145715.2.pdbqt,-10.05
minimized_CNP0225926.1.pdbqt,-6.197
minimized_CNP0458009.0.pdbqt,-6.721
minimized_CNP0550149.1.pdbqt,-6.208
minimized_CNP0258081.3.pdbqt,-9.855
minimized_CNP0117883.1.pdbqt,-8.513
minimized_CNP0582082.1.pdbqt,-4.932
minimized_CNP0106541.0.pdbqt,SKIPPED
minimized_CNP0173379.0.pdbqt,SKIPPED
minimized_CNP0334112.0.pdbqt,SKIPPED
minimized_CNP0570934.2.pdbqt,SKIPPED
minimized_CNP0509149.2.pdbqt,SKIPPED
minimized_CNP0307134.1.pdbqt,SKIPPED
minimized_CNP0332695.0.pdbqt,SKIPPED
minimized_CNP0373324.3.pdbqt,SKIPPED
minimized_CNP0339035.1.pdbqt,SKIPPED
minimized_CNP0287067.1.pdbqt,SKIPPED
minimized_CNP0373324.4.pdbqt,SKIPPED
minimized_CNP0213286.2.pdbqt,SKIPPED
minimized_CNP0122885.3.pdbqt,SKIPPED
minimized_CNP0169909.1.pdbqt,SKIPPED
minimized_CNP0432131.1.pdbqt,SKIPPED
minimized_CNP0582619.2.pdbqt,SKIPPED
minimized_CNP0176899.0.pdbqt,SKIPPED
minimized_CNP0570934.1.pdbqt,SKIPPED
minimized_CNP0394862.6.pdbqt,SKIPPED
minimized_CNP0354601.1.pdbqt,SKIPPED
minimized_CNP0213893.1.pdbqt,SKIPPED
minimized_CNP0550149.2.pdbqt,SKIPPED
minimized_CNP0550149.1.pdbqt,SKIPPED
minimized_CNP0110534.2.pdbqt,SKIPPED
minimized_CNP0372662.2.pdbqt,SKIPPED
minimized_CNP0145715.2.pdbqt,SKIPPED
minimized_CNP0559704.1.pdbqt,SKIPPED
minimized_CNP0258081.3.pdbqt,SKIPPED
minimized_CNP0582082.1.pdbqt,SKIPPED
minimized_CNP0225926.1.pdbqt,SKIPPED
minimized_CNP0458009.0.pdbqt,SKIPPED
minimized_CNP0117883.1.pdbqt,SKIPPED
minimized_CNP0465112.1.pdbqt,FAILED
minimized_CNP0463678.2.pdbqt,FAILED
minimized_CNP0441866.1.pdbqt,FAILED
minimized_CNP0334112.0.pdbqt,SKIPPED
minimized_CNP0173379.0.pdbqt,SKIPPED
minimized_CNP0570934.2.pdbqt,SKIPPED
minimized_CNP0509149.2.pdbqt,SKIPPED
minimized_CNP0332695.0.pdbqt,SKIPPED
minimized_CNP0307134.1.pdbqt,SKIPPED
minimized_CNP0339035.1.pdbqt,SKIPPED
minimized_CNP0373324.3.pdbqt,SKIPPED
minimized_CNP0106541.0.pdbqt,SKIPPED
minimized_CNP0287067.1.pdbqt,SKIPPED
minimized_CNP0373324.4.pdbqt,SKIPPED
minimized_CNP0213286.2.pdbqt,SKIPPED
minimized_CNP0122885.3.pdbqt,SKIPPED
minimized_CNP0169909.1.pdbqt,SKIPPED
minimized_CNP0432131.1.pdbqt,SKIPPED
minimized_CNP0570934.1.pdbqt,SKIPPED
minimized_CNP0176899.0.pdbqt,SKIPPED
minimized_CNP0394862.6.pdbqt,SKIPPED
minimized_CNP0582619.2.pdbqt,SKIPPED
minimized_CNP0354601.1.pdbqt,SKIPPED
minimized_CNP0213893.1.pdbqt,SKIPPED
minimized_CNP0550149.2.pdbqt,SKIPPED
minimized_CNP0550149.1.pdbqt,SKIPPED
minimized_CNP0110534.2.pdbqt,SKIPPED
minimized_CNP0372662.2.pdbqt,SKIPPED
minimized_CNP0145715.2.pdbqt,SKIPPED
minimized_CNP0559704.1.pdbqt,SKIPPED
minimized_CNP0258081.3.pdbqt,SKIPPED
minimized_CNP0582082.1.pdbqt,SKIPPED
minimized_CNP0225926.1.pdbqt,SKIPPED
minimized_CNP0458009.0.pdbqt,SKIPPED
minimized_CNP0117883.1.pdbqt,SKIPPED
minimized_CNP0465112.1.pdbqt,FAILED
minimized_CNP0441866.1.pdbqt,FAILED
minimized_CNP0463678.2.pdbqt,FAILED
