Ligand,Score
minimized_CNP0480504.2.pdbqt,FAILED
minimized_CNP0180315.3.pdbqt,FAILED
minimized_CNP0061951.1.pdbqt,FAILED
minimized_CNP0179119.2.pdbqt,-7.5
minimized_CNP0180942.1.pdbqt,-7.9
minimized_CNP0316772.8.pdbqt,-8.6
minimized_CNP0062884.1.pdbqt,-8.8
minimized_CNP0350812.5.pdbqt,-8.7
minimized_CNP0456009.4.pdbqt,-8.7
minimized_CNP0582257.1.pdbqt,FAILED
minimized_CNP0498007.3.pdbqt,FAILED
minimized_CNP0081567.0.pdbqt,-8.8
minimized_CNP0391546.2.pdbqt,-10.4
minimized_CNP0199090.1.pdbqt,-8.7
minimized_CNP0127064.1.pdbqt,-8.7
minimized_CNP0497056.2.pdbqt,-11.8
minimized_CNP0485036.2.pdbqt,-10.8
minimized_CNP0226368.1.pdbqt,-11.0
minimized_CNP0486012.3.pdbqt,-9.3
minimized_CNP0497445.2.pdbqt,-10.9
minimized_CNP0580926.4.pdbqt,-10.4
minimized_CNP0498847.1.pdbqt,-10.4
minimized_CNP0576175.1.pdbqt,-10.5
minimized_CNP0586977.3.pdbqt,-10.2
minimized_CNP0564845.1.pdbqt,-10.0
minimized_CNP0534163.2.pdbqt,-10.2
minimized_CNP0570816.3.pdbqt,-10.6
minimized_CNP0061951.8.pdbqt,-8.6
minimized_CNP0528562.4.pdbqt,-8.9
minimized_CNP0576175.2.pdbqt,-10.5
minimized_CNP0440731.1.pdbqt,-10.6
minimized_CNP0074697.1.pdbqt,-10.8
minimized_CNP0550223.1.pdbqt,-8.6
minimized_CNP0565034.0.pdbqt,-7.6
minimized_CNP0574163.2.pdbqt,-9.5
