Ligand,Score
minimized_CNP0524038.1.pdbqt,-9.5
minimized_CNP0080776.0.pdbqt,-11.1
minimized_CNP0327226.4.pdbqt,-9.7
minimized_CNP0431029.1.pdbqt,-10.2
minimized_CNP0342939.1.pdbqt,-9.7
minimized_CNP0249281.1.pdbqt,-10.9
minimized_CNP0245278.2.pdbqt,-8.4
minimized_CNP0181838.3.pdbqt,-8.0
minimized_CNP0435612.0.pdbqt,-11.3
minimized_CNP0257470.1.pdbqt,-9.9
minimized_CNP0181838.1.pdbqt,-8.3
minimized_CNP0288351.3.pdbqt,-7.5
minimized_CNP0196949.1.pdbqt,-10.6
minimized_CNP0301516.1.pdbqt,-9.5
minimized_CNP0254278.1.pdbqt,-10.0
minimized_CNP0234200.6.pdbqt,-10.2
minimized_CNP0299201.2.pdbqt,-9.7
minimized_CNP0196914.4.pdbqt,-9.9
minimized_CNP0386747.2.pdbqt,-9.7
minimized_CNP0351911.3.pdbqt,-9.2
minimized_CNP0198335.1.pdbqt,-10.4
minimized_CNP0380370.1.pdbqt,-7.9
minimized_CNP0289302.3.pdbqt,-11.1
minimized_CNP0598266.1.pdbqt,-8.3
minimized_CNP0351911.2.pdbqt,-10.2
minimized_CNP0125512.0.pdbqt,-8.2
minimized_CNP0326167.2.pdbqt,-9.9
minimized_CNP0018722.0.pdbqt,-9.3
minimized_CNP0262536.1.pdbqt,-9.4
minimized_CNP0566959.1.pdbqt,-8.3
minimized_CNP0324311.1.pdbqt,-8.7
minimized_CNP0144928.1.pdbqt,-9.5
minimized_CNP0566959.2.pdbqt,-8.4
minimized_CNP0108469.3.pdbqt,-8.5
minimized_CNP0349755.1.pdbqt,-8.9
