Ligand,Score
minimized_CNP0140154.1.pdbqt,FAILED
minimized_CNP0506664.2.pdbqt,FAILED
minimized_CNP0531322.2.pdbqt,FAILED
minimized_CNP0603716.1.pdbqt,-11.3
minimized_CNP0378818.3.pdbqt,-10.2
minimized_CNP0163734.0.pdbqt,-6.6
minimized_CNP0161721.0.pdbqt,-6.3
minimized_CNP0208362.0.pdbqt,-5.9
minimized_CNP0378818.2.pdbqt,-10.1
minimized_CNP0127512.0.pdbqt,-5.5
minimized_CNP0351785.1.pdbqt,-10.5
minimized_CNP0221936.0.pdbqt,-5.9
minimized_CNP0234215.2.pdbqt,-6.4
minimized_CNP0205168.2.pdbqt,-8.6
minimized_CNP0078149.0.pdbqt,-6.4
minimized_CNP0596441.1.pdbqt,-10.2
minimized_CNP0302033.0.pdbqt,-5.8
minimized_CNP0506664.1.pdbqt,-8.8
minimized_CNP0357158.1.pdbqt,-12.0
minimized_CNP0289205.0.pdbqt,-6.6
minimized_CNP0236092.1.pdbqt,-8.6
minimized_CNP0416287.1.pdbqt,-9.1
minimized_CNP0173818.1.pdbqt,-8.5
minimized_CNP0250330.7.pdbqt,-9.1
minimized_CNP0173818.3.pdbqt,-8.6
minimized_CNP0430148.1.pdbqt,-6.8
minimized_CNP0252691.0.pdbqt,-8.8
minimized_CNP0435339.0.pdbqt,-6.5
minimized_CNP0331146.1.pdbqt,-6.7
minimized_CNP0552045.2.pdbqt,-6.4
minimized_CNP0604101.2.pdbqt,-6.4
minimized_CNP0518893.1.pdbqt,-6.7
minimized_CNP0497757.2.pdbqt,-6.7
minimized_CNP0560663.2.pdbqt,-6.7
minimized_CNP0557225.2.pdbqt,-5.6
