Ligand,Score
minimized_CNP0478532.1.pdbqt,-9.4
minimized_CNP0303460.1.pdbqt,-9.8
minimized_CNP0303460.2.pdbqt,-10.5
minimized_CNP0379206.0.pdbqt,-8.7
minimized_CNP0147250.1.pdbqt,-10.4
minimized_CNP0087653.1.pdbqt,FAILED
minimized_CNP0407153.0.pdbqt,-8.5
minimized_CNP0368875.2.pdbqt,-9.4
minimized_CNP0563501.2.pdbqt,-8.6
minimized_CNP0468919.2.pdbqt,-9.6
minimized_CNP0376866.0.pdbqt,-8.8
minimized_CNP0321217.1.pdbqt,-9.7
minimized_CNP0151518.0.pdbqt,-9.4
minimized_CNP0066168.1.pdbqt,-10.2
minimized_CNP0488641.1.pdbqt,-9.3
minimized_CNP0485380.2.pdbqt,-9.0
minimized_CNP0538994.1.pdbqt,-7.9
minimized_CNP0556708.2.pdbqt,-9.9
minimized_CNP0143751.11.pdbqt,-9.5
minimized_CNP0344010.1.pdbqt,-9.5
minimized_CNP0503116.1.pdbqt,-8.2
minimized_CNP0415325.0.pdbqt,-10.4
minimized_CNP0381709.2.pdbqt,-11.4
minimized_CNP0329248.1.pdbqt,-8.7
minimized_CNP0517749.2.pdbqt,-8.7
minimized_CNP0525215.1.pdbqt,-9.8
minimized_CNP0395423.1.pdbqt,-10.0
minimized_CNP0346077.1.pdbqt,-10.4
minimized_CNP0295750.3.pdbqt,-8.4
minimized_CNP0150925.0.pdbqt,-9.6
minimized_CNP0306950.16.pdbqt,-9.5
minimized_CNP0180106.1.pdbqt,-10.5
minimized_CNP0326162.1.pdbqt,-8.1
minimized_CNP0292835.1.pdbqt,-7.2
minimized_CNP0492871.1.pdbqt,-8.4
