Ligand,Score
minimized_CNP0176071.1.pdbqt,-7.8
minimized_CNP0292872.2.pdbqt,-8.3
minimized_CNP0185440.2.pdbqt,-8.4
minimized_CNP0185440.4.pdbqt,-7.3
minimized_CNP0154673.2.pdbqt,-8.7
minimized_CNP0251815.1.pdbqt,-8.0
minimized_CNP0378804.1.pdbqt,-10.7
minimized_CNP0139600.1.pdbqt,-9.0
minimized_CNP0006963.2.pdbqt,-9.7
minimized_CNP0278148.3.pdbqt,-8.9
minimized_CNP0170762.3.pdbqt,-8.1
minimized_CNP0163764.4.pdbqt,-12.9
minimized_CNP0123916.2.pdbqt,-9.2
minimized_CNP0439776.1.pdbqt,-8.3
minimized_CNP0205898.1.pdbqt,-11.2
minimized_CNP0269636.2.pdbqt,-10.8
minimized_CNP0228258.1.pdbqt,-11.1
minimized_CNP0059823.1.pdbqt,-10.2
minimized_CNP0185713.2.pdbqt,-12.9
minimized_CNP0293387.2.pdbqt,-8.8
minimized_CNP0158754.1.pdbqt,-6.8
minimized_CNP0338332.2.pdbqt,-8.3
minimized_CNP0278729.2.pdbqt,-9.2
minimized_CNP0350949.3.pdbqt,-9.6
minimized_CNP0190757.2.pdbqt,-8.0
minimized_CNP0084658.2.pdbqt,-6.9
minimized_CNP0564384.1.pdbqt,-6.8
minimized_CNP0082352.1.pdbqt,-6.8
minimized_CNP0539539.1.pdbqt,-6.7
minimized_CNP0417964.1.pdbqt,-10.6
minimized_CNP0375503.1.pdbqt,-7.3
minimized_CNP0540794.1.pdbqt,-6.4
minimized_CNP0273103.2.pdbqt,-7.8
minimized_CNP0090645.1.pdbqt,-10.0
minimized_CNP0084980.2.pdbqt,-6.6
