Ligand,Score
minimized_CNP0421648.1.pdbqt,-8.6
minimized_CNP0325200.1.pdbqt,-9.2
minimized_CNP0218950.10.pdbqt,-10.3
minimized_CNP0264269.1.pdbqt,-7.7
minimized_CNP0473799.2.pdbqt,-9.9
minimized_CNP0464211.1.pdbqt,-11.2
minimized_CNP0453854.4.pdbqt,-11.4
minimized_CNP0159359.1.pdbqt,-11.1
minimized_CNP0458781.4.pdbqt,-10.3
minimized_CNP0394400.2.pdbqt,-10.6
minimized_CNP0473567.3.pdbqt,-9.7
minimized_CNP0477764.2.pdbqt,-9.9
minimized_CNP0239397.4.pdbqt,-9.7
minimized_CNP0093372.1.pdbqt,-9.9
minimized_CNP0417538.1.pdbqt,-10.2
minimized_CNP0090178.2.pdbqt,-10.4
minimized_CNP0098512.1.pdbqt,-12.6
minimized_CNP0093372.3.pdbqt,-9.8
minimized_CNP0098133.1.pdbqt,-11.4
minimized_CNP0464211.4.pdbqt,-11.2
minimized_CNP0161023.1.pdbqt,-12.3
minimized_CNP0206000.1.pdbqt,-10.1
minimized_CNP0247080.1.pdbqt,-11.1
minimized_CNP0580461.1.pdbqt,-10.3
minimized_CNP0210335.1.pdbqt,-9.3
minimized_CNP0590222.1.pdbqt,-9.5
minimized_CNP0503710.1.pdbqt,-10.3
minimized_CNP0419306.1.pdbqt,-10.9
minimized_CNP0543113.1.pdbqt,-11.0
minimized_CNP0524321.1.pdbqt,-9.8
minimized_CNP0593329.1.pdbqt,-10.2
minimized_CNP0417363.1.pdbqt,-9.2
minimized_CNP0261382.1.pdbqt,-9.3
minimized_CNP0088108.1.pdbqt,-10.7
minimized_CNP0483508.1.pdbqt,-10.5
