Ligand,Score
minimized_CNP0519750.1.pdbqt,FAILED
minimized_CNP0327203.1.pdbqt,-7.8
minimized_CNP0186692.20.pdbqt,-8.6
minimized_CNP0096525.2.pdbqt,-9.2
minimized_CNP0175488.3.pdbqt,-8.3
minimized_CNP0105416.1.pdbqt,-14.7
minimized_CNP0106263.4.pdbqt,-11.9
minimized_CNP0187700.2.pdbqt,-8.0
minimized_CNP0449682.1.pdbqt,-10.8
minimized_CNP0381597.2.pdbqt,-13.4
minimized_CNP0039572.1.pdbqt,FAILED
minimized_CNP0106263.1.pdbqt,-11.7
minimized_CNP0186692.2.pdbqt,-8.2
minimized_CNP0446088.1.pdbqt,-11.3
minimized_CNP0314401.1.pdbqt,-10.2
minimized_CNP0214668.2.pdbqt,-11.6
minimized_CNP0201649.3.pdbqt,-10.6
minimized_CNP0449350.1.pdbqt,-10.9
minimized_CNP0479329.1.pdbqt,-12.5
minimized_CNP0588350.1.pdbqt,-12.4
minimized_CNP0214668.6.pdbqt,-11.1
minimized_CNP0159441.4.pdbqt,-11.4
minimized_CNP0595647.1.pdbqt,-11.8
minimized_CNP0159441.3.pdbqt,-10.3
minimized_CNP0478122.1.pdbqt,-9.8
minimized_CNP0428626.1.pdbqt,-11.1
minimized_CNP0469386.1.pdbqt,-10.9
minimized_CNP0477795.1.pdbqt,-10.1
minimized_CNP0376423.1.pdbqt,-10.2
minimized_CNP0376423.2.pdbqt,-10.6
minimized_CNP0538022.1.pdbqt,-7.8
minimized_CNP0510275.1.pdbqt,-10.6
minimized_CNP0093837.1.pdbqt,-9.6
minimized_CNP0211178.1.pdbqt,-8.7
minimized_CNP0379209.2.pdbqt,-9.1
