Ligand,Score
minimized_CNP0129963.1.pdbqt,FAILED
minimized_CNP0157430.1.pdbqt,-9.211
minimized_CNP0133355.1.pdbqt,-7.865
minimized_CNP0200171.1.pdbqt,-8.17
minimized_CNP0288038.1.pdbqt,-10.04
minimized_CNP0233080.3.pdbqt,-8.834
minimized_CNP0184933.0.pdbqt,-9.446
minimized_CNP0231978.2.pdbqt,-8.352
minimized_CNP0244157.3.pdbqt,-10.15
minimized_CNP0134790.1.pdbqt,-7.601
minimized_CNP0325125.0.pdbqt,-9.444
minimized_CNP0600290.1.pdbqt,-9.078
minimized_CNP0015371.1.pdbqt,-8.424
minimized_CNP0506255.2.pdbqt,-9.777
minimized_CNP0181754.1.pdbqt,-9.176
minimized_CNP0304753.1.pdbqt,-8.441
minimized_CNP0239706.1.pdbqt,-8.525
minimized_CNP0557657.1.pdbqt,-7.91
minimized_CNP0042549.1.pdbqt,-8.827
minimized_CNP0397371.1.pdbqt,-8.067
minimized_CNP0482099.0.pdbqt,-9.022
minimized_CNP0326632.2.pdbqt,-7.827
minimized_CNP0373251.1.pdbqt,-9.196
minimized_CNP0369388.1.pdbqt,-8.497
minimized_CNP0410214.1.pdbqt,-8.906
minimized_CNP0246457.1.pdbqt,-9.152
minimized_CNP0172219.2.pdbqt,-8.886
minimized_CNP0598044.2.pdbqt,-10.78
minimized_CNP0383715.1.pdbqt,-8.069
minimized_CNP0138878.1.pdbqt,-9.029
minimized_CNP0529474.1.pdbqt,-8.555
minimized_CNP0216960.1.pdbqt,-9.032
minimized_CNP0574353.2.pdbqt,-8.523
minimized_CNP0257717.1.pdbqt,-8.038
minimized_CNP0501598.1.pdbqt,-8.412
