Ligand,Score
minimized_CNP0171608.11.pdbqt,-8.6
minimized_CNP0201798.1.pdbqt,-9.6
minimized_CNP0171608.4.pdbqt,-8.5
minimized_CNP0171608.3.pdbqt,-8.6
minimized_CNP0277348.8.pdbqt,-8.1
minimized_CNP0170655.2.pdbqt,-10.7
minimized_CNP0389473.4.pdbqt,-8.3
minimized_CNP0177926.2.pdbqt,-8.9
minimized_CNP0335942.2.pdbqt,-9.4
minimized_CNP0335575.1.pdbqt,-9.1
minimized_CNP0569433.1.pdbqt,-10.2
minimized_CNP0351678.1.pdbqt,-10.3
minimized_CNP0271749.2.pdbqt,-10.5
minimized_CNP0577720.1.pdbqt,-8.9
minimized_CNP0551420.1.pdbqt,-10.8
minimized_CNP0497042.1.pdbqt,-9.6
minimized_CNP0560272.1.pdbqt,-10.9
minimized_CNP0173140.1.pdbqt,-9.7
minimized_CNP0010849.1.pdbqt,-12.0
minimized_CNP0293144.3.pdbqt,-8.9
minimized_CNP0071751.1.pdbqt,-9.2
minimized_CNP0008263.1.pdbqt,-11.0
minimized_CNP0486093.1.pdbqt,-12.9
minimized_CNP0480322.1.pdbqt,-12.9
minimized_CNP0381873.1.pdbqt,-8.0
minimized_CNP0580007.2.pdbqt,-10.7
minimized_CNP0180249.1.pdbqt,-8.1
minimized_CNP0573256.2.pdbqt,-10.7
minimized_CNP0586195.1.pdbqt,-13.9
minimized_CNP0240070.1.pdbqt,-8.2
minimized_CNP0287515.1.pdbqt,-9.7
minimized_CNP0175396.1.pdbqt,-9.9
minimized_CNP0585355.1.pdbqt,-8.2
minimized_CNP0436387.1.pdbqt,-8.4
minimized_CNP0288671.1.pdbqt,-8.1
