Ligand,Score
minimized_CNP0091617.1.pdbqt,-10.4
minimized_CNP0302610.1.pdbqt,-9.5
minimized_CNP0099844.2.pdbqt,-10.0
minimized_CNP0099506.1.pdbqt,-10.2
minimized_CNP0101749.2.pdbqt,-9.7
minimized_CNP0416989.1.pdbqt,-10.3
minimized_CNP0099844.1.pdbqt,-8.9
minimized_CNP0205232.1.pdbqt,-9.7
minimized_CNP0098936.1.pdbqt,-11.0
minimized_CNP0236508.3.pdbqt,-10.7
minimized_CNP0405916.4.pdbqt,-9.8
minimized_CNP0037237.1.pdbqt,-7.3
minimized_CNP0172559.1.pdbqt,-9.5
minimized_CNP0236508.2.pdbqt,-9.3
minimized_CNP0061226.1.pdbqt,-6.7
minimized_CNP0217412.3.pdbqt,-7.6
minimized_CNP0084411.2.pdbqt,-6.4
minimized_CNP0555240.1.pdbqt,-6.1
minimized_CNP0383659.1.pdbqt,-6.2
minimized_CNP0052747.1.pdbqt,-6.6
minimized_CNP0392689.1.pdbqt,-7.0
minimized_CNP0084376.2.pdbqt,-6.4
minimized_CNP0084563.1.pdbqt,-7.2
minimized_CNP0084395.2.pdbqt,-6.3
minimized_CNP0136599.1.pdbqt,-5.9
minimized_CNP0243798.1.pdbqt,-6.1
minimized_CNP0419823.2.pdbqt,-6.5
minimized_CNP0598241.0.pdbqt,-5.6
minimized_CNP0596675.1.pdbqt,-6.5
minimized_CNP0601961.1.pdbqt,-7.6
minimized_CNP0516726.1.pdbqt,-5.7
minimized_CNP0603545.1.pdbqt,-6.1
minimized_CNP0540668.1.pdbqt,-5.0
minimized_CNP0542374.1.pdbqt,-5.9
minimized_CNP0487109.1.pdbqt,-5.3
