Ligand,Score
minimized_CNP0517934.0.pdbqt,FAILED
minimized_CNP0185906.3.pdbqt,FAILED
minimized_CNP0492603.0.pdbqt,-6.0
minimized_CNP0116537.0.pdbqt,-7.7
minimized_CNP0502712.0.pdbqt,-8.4
minimized_CNP0480646.0.pdbqt,-7.3
minimized_CNP0120130.1.pdbqt,-8.7
minimized_CNP0016372.1.pdbqt,-11.1
minimized_CNP0495988.0.pdbqt,-9.5
minimized_CNP0526082.0.pdbqt,-8.1
minimized_CNP0575952.0.pdbqt,-9.0
minimized_CNP0475087.0.pdbqt,-7.1
minimized_CNP0593731.0.pdbqt,-8.1
minimized_CNP0253197.0.pdbqt,-5.3
minimized_CNP0172966.0.pdbqt,-7.8
minimized_CNP0425036.1.pdbqt,-9.3
minimized_CNP0042093.2.pdbqt,-7.9
minimized_CNP0449029.0.pdbqt,-8.1
minimized_CNP0138067.0.pdbqt,-5.5
minimized_CNP0606527.0.pdbqt,-8.9
minimized_CNP0535918.0.pdbqt,-8.7
minimized_CNP0376577.0.pdbqt,-8.7
minimized_CNP0488125.2.pdbqt,-7.9
minimized_CNP0001291.0.pdbqt,-9.2
minimized_CNP0587032.0.pdbqt,-9.9
minimized_CNP0573438.0.pdbqt,-8.1
minimized_CNP0040092.0.pdbqt,-5.8
minimized_CNP0568472.0.pdbqt,-11.7
minimized_CNP0575970.0.pdbqt,-10.1
minimized_CNP0449124.0.pdbqt,-6.8
minimized_CNP0580832.0.pdbqt,-8.8
minimized_CNP0114811.0.pdbqt,-5.8
minimized_CNP0283447.0.pdbqt,-9.3
minimized_CNP0170951.0.pdbqt,-6.3
minimized_CNP0591708.0.pdbqt,-5.5
