Ligand,Score
minimized_CNP0113996.1.pdbqt,-8.7
minimized_CNP0180393.1.pdbqt,-8.5
minimized_CNP0319766.1.pdbqt,-8.1
minimized_CNP0187329.4.pdbqt,-9.0
minimized_CNP0199445.2.pdbqt,-7.8
minimized_CNP0262633.1.pdbqt,-9.5
minimized_CNP0209317.1.pdbqt,-10.5
minimized_CNP0077721.1.pdbqt,-7.8
minimized_CNP0319356.2.pdbqt,-11.0
minimized_CNP0114864.2.pdbqt,-8.0
minimized_CNP0209317.2.pdbqt,-10.0
minimized_CNP0171690.3.pdbqt,-7.6
minimized_CNP0139382.1.pdbqt,-7.3
minimized_CNP0277344.2.pdbqt,-8.0
minimized_CNP0433262.1.pdbqt,-8.0
minimized_CNP0091036.1.pdbqt,-8.7
minimized_CNP0272160.1.pdbqt,-8.6
minimized_CNP0418325.2.pdbqt,-8.2
minimized_CNP0312614.1.pdbqt,-7.5
minimized_CNP0114864.1.pdbqt,-8.0
minimized_CNP0151765.2.pdbqt,-8.2
minimized_CNP0376140.3.pdbqt,-8.5
minimized_CNP0384823.1.pdbqt,-7.7
minimized_CNP0295349.1.pdbqt,-7.6
minimized_CNP0225847.1.pdbqt,-8.5
minimized_CNP0189847.2.pdbqt,-9.4
minimized_CNP0139141.1.pdbqt,-9.5
minimized_CNP0124833.1.pdbqt,-9.1
minimized_CNP0578468.1.pdbqt,-4.7
minimized_CNP0587924.1.pdbqt,-7.2
minimized_CNP0604452.1.pdbqt,-5.8
minimized_CNP0489275.1.pdbqt,-6.7
minimized_CNP0540746.1.pdbqt,-6.4
minimized_CNP0564329.1.pdbqt,-6.8
minimized_CNP0489792.1.pdbqt,-5.7
