Ligand,Score
minimized_CNP0202034.1.pdbqt,-9.5
minimized_CNP0151441.1.pdbqt,-8.6
minimized_CNP0229859.7.pdbqt,-5.3
minimized_CNP0017501.1.pdbqt,-7.8
minimized_CNP0303376.1.pdbqt,-5.8
minimized_CNP0078830.1.pdbqt,-8.6
minimized_CNP0280384.1.pdbqt,-8.6
minimized_CNP0284368.1.pdbqt,-5.9
minimized_CNP0432648.1.pdbqt,-8.5
minimized_CNP0316152.1.pdbqt,-5.3
minimized_CNP0182587.1.pdbqt,-8.6
minimized_CNP0284368.2.pdbqt,-5.9
minimized_CNP0174732.1.pdbqt,-5.3
minimized_CNP0146145.1.pdbqt,-6.9
minimized_CNP0187310.1.pdbqt,-6.1
minimized_CNP0284368.3.pdbqt,-5.9
minimized_CNP0052017.1.pdbqt,-6.3
minimized_CNP0252433.2.pdbqt,-9.6
minimized_CNP0125833.1.pdbqt,-5.7
minimized_CNP0365691.3.pdbqt,-5.5
minimized_CNP0330258.1.pdbqt,-9.0
minimized_CNP0220159.1.pdbqt,-5.1
minimized_CNP0425325.1.pdbqt,-9.7
minimized_CNP0512677.0.pdbqt,-7.8
minimized_CNP0425062.1.pdbqt,-8.4
minimized_CNP0522932.0.pdbqt,-9.0
minimized_CNP0189212.2.pdbqt,-9.5
minimized_CNP0223612.2.pdbqt,-8.7
minimized_CNP0605968.1.pdbqt,-9.5
minimized_CNP0056084.0.pdbqt,-8.8
minimized_CNP0136900.3.pdbqt,-9.5
minimized_CNP0280401.1.pdbqt,-9.8
minimized_CNP0402871.1.pdbqt,-8.4
minimized_CNP0590074.1.pdbqt,-9.3
minimized_CNP0494307.0.pdbqt,-8.2
