Ligand,Score
minimized_CNP0290453.2.pdbqt,-8.1
minimized_CNP0189239.3.pdbqt,-7.2
minimized_CNP0452690.0.pdbqt,-7.5
minimized_CNP0145828.15.pdbqt,-8.9
minimized_CNP0145828.5.pdbqt,-9.2
minimized_CNP0203233.1.pdbqt,-7.5
minimized_CNP0007640.1.pdbqt,-8.0
minimized_CNP0219503.1.pdbqt,-9.2
minimized_CNP0525987.1.pdbqt,FAILED
minimized_CNP0148968.1.pdbqt,-8.2
minimized_CNP0016692.1.pdbqt,-7.9
minimized_CNP0234133.0.pdbqt,-8.3
minimized_CNP0276387.2.pdbqt,-7.9
minimized_CNP0378697.0.pdbqt,-9.4
minimized_CNP0509883.0.pdbqt,-6.4
minimized_CNP0603972.1.pdbqt,-7.6
minimized_CNP0103576.0.pdbqt,-8.8
minimized_CNP0000694.0.pdbqt,-8.0
minimized_CNP0151544.0.pdbqt,-8.3
minimized_CNP0514137.1.pdbqt,-8.1
minimized_CNP0461740.1.pdbqt,-9.2
minimized_CNP0075666.0.pdbqt,-9.1
minimized_CNP0269306.2.pdbqt,-9.3
minimized_CNP0303444.1.pdbqt,-8.7
minimized_CNP0182700.1.pdbqt,-9.7
minimized_CNP0506950.1.pdbqt,-8.0
minimized_CNP0114762.2.pdbqt,-9.1
minimized_CNP0554509.1.pdbqt,-7.8
minimized_CNP0143221.1.pdbqt,-9.5
minimized_CNP0095594.1.pdbqt,-10.2
minimized_CNP0589105.1.pdbqt,-7.9
minimized_CNP0598458.1.pdbqt,-8.5
minimized_CNP0095268.1.pdbqt,-7.7
minimized_CNP0461481.1.pdbqt,-8.6
minimized_CNP0413549.1.pdbqt,-9.4
