Ligand,Score
minimized_CNP0395973.1.pdbqt,-9.9
minimized_CNP0288240.1.pdbqt,-9.6
minimized_CNP0378854.4.pdbqt,-11.2
minimized_CNP0078097.0.pdbqt,-9.3
minimized_CNP0408431.1.pdbqt,-10.0
minimized_CNP0505742.2.pdbqt,-10.2
minimized_CNP0240629.1.pdbqt,-8.6
minimized_CNP0546587.1.pdbqt,-12.5
minimized_CNP0256265.1.pdbqt,-10.7
minimized_CNP0285033.1.pdbqt,-9.0
minimized_CNP0513650.1.pdbqt,-9.1
minimized_CNP0160756.4.pdbqt,-11.3
minimized_CNP0207006.1.pdbqt,-8.7
minimized_CNP0492259.2.pdbqt,-9.6
minimized_CNP0134490.1.pdbqt,-9.0
minimized_CNP0327018.1.pdbqt,-11.0
minimized_CNP0008647.2.pdbqt,-10.0
minimized_CNP0343027.1.pdbqt,-10.3
minimized_CNP0008673.1.pdbqt,-8.0
minimized_CNP0122213.1.pdbqt,-8.8
minimized_CNP0580724.2.pdbqt,-10.3
minimized_CNP0098158.2.pdbqt,-9.8
minimized_CNP0470044.1.pdbqt,-12.3
minimized_CNP0580724.1.pdbqt,-10.1
minimized_CNP0440249.1.pdbqt,-11.9
minimized_CNP0006437.1.pdbqt,-8.9
minimized_CNP0312141.1.pdbqt,-9.3
minimized_CNP0330863.1.pdbqt,-8.4
minimized_CNP0499160.1.pdbqt,-10.1
minimized_CNP0350571.0.pdbqt,-11.5
minimized_CNP0257839.2.pdbqt,-9.0
minimized_CNP0334591.2.pdbqt,-8.5
minimized_CNP0334591.3.pdbqt,-9.3
minimized_CNP0334591.6.pdbqt,-9.3
minimized_CNP0351837.2.pdbqt,-9.2
