Ligand,Score
minimized_CNP0531924.0.pdbqt,FAILED
minimized_CNP0273065.1.pdbqt,-7.0
minimized_CNP0398664.2.pdbqt,-8.5
minimized_CNP0334067.1.pdbqt,-7.1
minimized_CNP0136584.3.pdbqt,-10.2
minimized_CNP0349023.4.pdbqt,-9.6
minimized_CNP0353827.1.pdbqt,-10.1
minimized_CNP0588678.0.pdbqt,-9.1
minimized_CNP0017564.0.pdbqt,-8.1
minimized_CNP0137629.1.pdbqt,-7.4
minimized_CNP0347110.1.pdbqt,-9.2
minimized_CNP0168438.1.pdbqt,-10.0
minimized_CNP0196201.1.pdbqt,-8.2
minimized_CNP0234581.2.pdbqt,-7.1
minimized_CNP0347110.3.pdbqt,-8.9
minimized_CNP0231836.1.pdbqt,-6.7
minimized_CNP0501390.1.pdbqt,-8.7
minimized_CNP0418423.1.pdbqt,-6.9
minimized_CNP0487155.1.pdbqt,-8.8
minimized_CNP0563439.0.pdbqt,-9.1
minimized_CNP0176167.2.pdbqt,-9.4
minimized_CNP0589755.0.pdbqt,-7.7
minimized_CNP0108276.2.pdbqt,-7.2
minimized_CNP0502200.1.pdbqt,-7.7
minimized_CNP0035781.0.pdbqt,-10.5
minimized_CNP0515354.1.pdbqt,-8.3
minimized_CNP0069634.0.pdbqt,-10.5
minimized_CNP0315195.1.pdbqt,-8.6
minimized_CNP0401425.1.pdbqt,-7.6
minimized_CNP0212381.0.pdbqt,-9.2
minimized_CNP0075737.0.pdbqt,-9.3
minimized_CNP0355274.0.pdbqt,-8.1
minimized_CNP0422051.1.pdbqt,-8.1
minimized_CNP0245801.3.pdbqt,-9.0
minimized_CNP0118462.1.pdbqt,-8.7
