Ligand,Score
minimized_CNP0247053.3.pdbqt,FAILED
minimized_CNP0207812.1.pdbqt,FAILED
minimized_CNP0201106.4.pdbqt,-10.0
minimized_CNP0426443.2.pdbqt,-9.7
minimized_CNP0265525.1.pdbqt,-8.8
minimized_CNP0221954.1.pdbqt,-10.1
minimized_CNP0227930.1.pdbqt,-10.0
minimized_CNP0308863.2.pdbqt,-9.3
minimized_CNP0230774.5.pdbqt,-9.1
minimized_CNP0230774.12.pdbqt,-9.8
minimized_CNP0263187.5.pdbqt,FAILED
minimized_CNP0117570.0.pdbqt,-10.3
minimized_CNP0389732.4.pdbqt,-11.1
minimized_CNP0251648.7.pdbqt,-9.2
minimized_CNP0242369.1.pdbqt,-9.5
minimized_CNP0186673.3.pdbqt,-9.3
minimized_CNP0426443.1.pdbqt,-10.2
minimized_CNP0186927.2.pdbqt,-10.4
minimized_CNP0390167.3.pdbqt,-9.7
minimized_CNP0438861.2.pdbqt,-10.7
minimized_CNP0210878.2.pdbqt,-11.9
minimized_CNP0210878.1.pdbqt,-11.8
minimized_CNP0369536.4.pdbqt,-9.4
minimized_CNP0361097.2.pdbqt,-9.3
minimized_CNP0478844.0.pdbqt,-9.5
minimized_CNP0326660.1.pdbqt,-10.7
minimized_CNP0186873.1.pdbqt,-8.3
minimized_CNP0219575.3.pdbqt,-9.3
minimized_CNP0219575.2.pdbqt,-10.1
minimized_CNP0365299.7.pdbqt,-8.8
minimized_CNP0142639.3.pdbqt,-9.6
minimized_CNP0111282.1.pdbqt,-9.5
minimized_CNP0344900.2.pdbqt,-8.5
minimized_CNP0211511.2.pdbqt,-8.6
minimized_CNP0247053.1.pdbqt,-9.7
