Ligand,Score
minimized_CNP0550913.1.pdbqt,-8.4
minimized_CNP0261511.2.pdbqt,-6.7
minimized_CNP0117620.1.pdbqt,-9.1
minimized_CNP0578219.1.pdbqt,-9.0
minimized_CNP0294162.0.pdbqt,-7.5
minimized_CNP0330128.12.pdbqt,FAILED
minimized_CNP0042430.7.pdbqt,-9.2
minimized_CNP0592022.0.pdbqt,-8.8
minimized_CNP0315450.1.pdbqt,-11.4
minimized_CNP0296204.5.pdbqt,-9.8
minimized_CNP0259465.1.pdbqt,-8.3
minimized_CNP0296204.2.pdbqt,-10.4
minimized_CNP0238791.1.pdbqt,-9.4
minimized_CNP0171944.2.pdbqt,-7.9
minimized_CNP0252757.1.pdbqt,-8.8
minimized_CNP0557637.2.pdbqt,-8.6
minimized_CNP0484274.1.pdbqt,-9.8
minimized_CNP0321810.2.pdbqt,-8.5
minimized_CNP0109161.1.pdbqt,-10.7
minimized_CNP0264335.2.pdbqt,-8.4
minimized_CNP0368274.5.pdbqt,-7.7
minimized_CNP0368662.4.pdbqt,-8.5
minimized_CNP0213332.9.pdbqt,-12.6
minimized_CNP0018840.0.pdbqt,-13.2
minimized_CNP0213332.8.pdbqt,-12.9
minimized_CNP0213332.10.pdbqt,-12.4
minimized_CNP0595400.0.pdbqt,-12.4
minimized_CNP0235476.1.pdbqt,-11.9
minimized_CNP0297890.2.pdbqt,-9.8
minimized_CNP0186144.5.pdbqt,-11.4
minimized_CNP0528807.1.pdbqt,-9.3
minimized_CNP0273469.1.pdbqt,-11.6
minimized_CNP0111350.2.pdbqt,-8.7
minimized_CNP0290146.2.pdbqt,-9.4
minimized_CNP0401732.2.pdbqt,-10.1
