Ligand,Score
minimized_CNP0297580.1.pdbqt,FAILED
minimized_CNP0495933.1.pdbqt,-10.1
minimized_CNP0529606.1.pdbqt,-8.7
minimized_CNP0535232.1.pdbqt,-9.3
minimized_CNP0409639.0.pdbqt,-10.8
minimized_CNP0553738.1.pdbqt,-8.9
minimized_CNP0391082.1.pdbqt,-10.6
minimized_CNP0531849.1.pdbqt,-9.2
minimized_CNP0255456.4.pdbqt,-9.1
minimized_CNP0521823.1.pdbqt,-9.4
minimized_CNP0585410.0.pdbqt,-10.9
minimized_CNP0365374.1.pdbqt,-7.4
minimized_CNP0376889.1.pdbqt,-10.2
minimized_CNP0275111.2.pdbqt,-9.4
minimized_CNP0327792.0.pdbqt,-10.6
minimized_CNP0207669.2.pdbqt,-9.0
minimized_CNP0488128.2.pdbqt,-10.6
minimized_CNP0340260.1.pdbqt,-10.6
minimized_CNP0106975.4.pdbqt,-10.4
minimized_CNP0447704.1.pdbqt,-8.4
minimized_CNP0358953.1.pdbqt,-9.1
minimized_CNP0391285.1.pdbqt,-9.7
minimized_CNP0438789.1.pdbqt,-8.4
minimized_CNP0023248.1.pdbqt,-11.4
minimized_CNP0489014.0.pdbqt,-7.5
minimized_CNP0456723.1.pdbqt,-9.2
minimized_CNP0418001.1.pdbqt,-10.2
minimized_CNP0286358.1.pdbqt,-9.1
minimized_CNP0067129.1.pdbqt,-9.4
minimized_CNP0302530.1.pdbqt,-9.8
minimized_CNP0549561.2.pdbqt,-9.3
minimized_CNP0522452.1.pdbqt,-10.3
minimized_CNP0277537.1.pdbqt,-8.4
minimized_CNP0414750.1.pdbqt,-9.4
minimized_CNP0496638.0.pdbqt,-8.9
