Ligand,Score
minimized_CNP0230176.0.pdbqt,-7.0
minimized_CNP0427954.1.pdbqt,FAILED
minimized_CNP0300011.1.pdbqt,-7.4
minimized_CNP0277858.2.pdbqt,-7.0
minimized_CNP0594408.1.pdbqt,-6.3
minimized_CNP0488690.2.pdbqt,-6.1
minimized_CNP0599506.1.pdbqt,-5.9
minimized_CNP0544053.1.pdbqt,-7.0
minimized_CNP0506478.1.pdbqt,-5.9
minimized_CNP0173572.2.pdbqt,-7.1
minimized_CNP0510283.2.pdbqt,-6.1
minimized_CNP0570471.2.pdbqt,-5.8
minimized_CNP0533369.2.pdbqt,-5.9
minimized_CNP0589013.2.pdbqt,-7.0
minimized_CNP0481604.2.pdbqt,-6.1
minimized_CNP0534647.2.pdbqt,-6.7
minimized_CNP0509753.1.pdbqt,-6.1
minimized_CNP0479956.1.pdbqt,-6.0
minimized_CNP0574613.1.pdbqt,-5.9
minimized_CNP0479956.2.pdbqt,-5.8
minimized_CNP0550534.2.pdbqt,-6.9
minimized_CNP0524991.2.pdbqt,-6.5
minimized_CNP0180937.1.pdbqt,-7.4
minimized_CNP0508262.2.pdbqt,-6.5
minimized_CNP0504907.2.pdbqt,-6.5
minimized_CNP0228254.2.pdbqt,-6.8
minimized_CNP0568770.1.pdbqt,-6.5
minimized_CNP0568770.2.pdbqt,-6.1
minimized_CNP0574613.2.pdbqt,-5.2
minimized_CNP0568126.2.pdbqt,-4.7
minimized_CNP0545011.1.pdbqt,-5.4
minimized_CNP0600615.1.pdbqt,-6.2
minimized_CNP0596505.2.pdbqt,-6.1
minimized_CNP0541871.2.pdbqt,-6.1
minimized_CNP0533094.1.pdbqt,-6.1
