Ligand,Score
minimized_CNP0162758.1.pdbqt,-8.5
minimized_CNP0406443.1.pdbqt,FAILED
minimized_CNP0235590.0.pdbqt,-10.4
minimized_CNP0130409.1.pdbqt,-9.7
minimized_CNP0156412.5.pdbqt,-9.0
minimized_CNP0521223.1.pdbqt,-8.8
minimized_CNP0300317.1.pdbqt,-8.9
minimized_CNP0132601.0.pdbqt,-9.0
minimized_CNP0274818.0.pdbqt,-8.5
minimized_CNP0193728.1.pdbqt,-8.9
minimized_CNP0277021.1.pdbqt,-9.4
minimized_CNP0159711.1.pdbqt,-9.5
minimized_CNP0273523.1.pdbqt,-8.6
minimized_CNP0333407.1.pdbqt,-8.7
minimized_CNP0229353.1.pdbqt,-9.1
minimized_CNP0381659.1.pdbqt,-8.9
minimized_CNP0218882.1.pdbqt,-9.9
minimized_CNP0080127.1.pdbqt,-8.8
minimized_CNP0080724.1.pdbqt,-9.9
minimized_CNP0271226.2.pdbqt,-8.7
minimized_CNP0080717.1.pdbqt,-8.7
minimized_CNP0515503.1.pdbqt,-9.0
minimized_CNP0104121.1.pdbqt,-8.3
minimized_CNP0177081.1.pdbqt,-8.2
minimized_CNP0242197.1.pdbqt,-9.4
minimized_CNP0324579.1.pdbqt,-9.7
minimized_CNP0153550.1.pdbqt,-8.6
minimized_CNP0235195.2.pdbqt,-7.9
minimized_CNP0269328.5.pdbqt,-8.2
minimized_CNP0419184.2.pdbqt,-8.7
minimized_CNP0327683.2.pdbqt,-9.3
minimized_CNP0041215.0.pdbqt,-7.7
minimized_CNP0335834.1.pdbqt,-7.5
minimized_CNP0106307.1.pdbqt,-7.0
minimized_CNP0248166.2.pdbqt,-7.5
