Ligand,Score
minimized_CNP0118121.2.pdbqt,FAILED
minimized_CNP0228185.4.pdbqt,-6.5
minimized_CNP0213267.2.pdbqt,-6.8
minimized_CNP0276445.2.pdbqt,-6.4
minimized_CNP0088736.1.pdbqt,-8.3
minimized_CNP0161180.1.pdbqt,-6.6
minimized_CNP0113872.2.pdbqt,-7.7
minimized_CNP0267644.3.pdbqt,-9.0
minimized_CNP0178144.4.pdbqt,-10.6
minimized_CNP0207089.3.pdbqt,-10.5
minimized_CNP0075364.1.pdbqt,-6.7
minimized_CNP0152984.3.pdbqt,-10.0
minimized_CNP0188482.8.pdbqt,-10.7
minimized_CNP0249287.3.pdbqt,-10.3
minimized_CNP0178144.3.pdbqt,-9.9
minimized_CNP0269033.6.pdbqt,-9.6
minimized_CNP0221614.1.pdbqt,-10.5
minimized_CNP0189926.1.pdbqt,-10.4
minimized_CNP0223449.24.pdbqt,-9.1
minimized_CNP0189926.2.pdbqt,-11.6
minimized_CNP0266918.2.pdbqt,-9.9
minimized_CNP0513620.1.pdbqt,-6.5
minimized_CNP0521298.1.pdbqt,-6.8
minimized_CNP0517898.1.pdbqt,-6.2
minimized_CNP0483292.1.pdbqt,-6.7
minimized_CNP0569715.1.pdbqt,-6.2
minimized_CNP0503654.1.pdbqt,-6.7
minimized_CNP0559825.1.pdbqt,-6.4
minimized_CNP0483043.1.pdbqt,-6.3
minimized_CNP0480997.1.pdbqt,-6.1
minimized_CNP0562528.1.pdbqt,-6.6
minimized_CNP0586625.1.pdbqt,-7.1
minimized_CNP0586897.1.pdbqt,-6.7
minimized_CNP0589513.1.pdbqt,-7.0
minimized_CNP0587257.1.pdbqt,-5.9
