Ligand,Score
minimized_CNP0266983.2.pdbqt,-6.5
minimized_CNP0206513.0.pdbqt,-7.3
minimized_CNP0071843.1.pdbqt,-6.4
minimized_CNP0115053.1.pdbqt,-6.7
minimized_CNP0097703.1.pdbqt,-6.3
minimized_CNP0546208.1.pdbqt,-6.3
minimized_CNP0354474.1.pdbqt,-7.2
minimized_CNP0002628.0.pdbqt,-6.4
minimized_CNP0598495.1.pdbqt,-7.1
minimized_CNP0147303.1.pdbqt,FAILED
minimized_CNP0245641.4.pdbqt,-7.3
minimized_CNP0254370.0.pdbqt,-6.8
minimized_CNP0193971.1.pdbqt,-6.0
minimized_CNP0136413.7.pdbqt,-7.3
minimized_CNP0081117.1.pdbqt,-7.9
minimized_CNP0445899.1.pdbqt,-8.4
minimized_CNP0213405.1.pdbqt,-6.8
minimized_CNP0222767.4.pdbqt,-7.6
minimized_CNP0512840.1.pdbqt,-7.3
minimized_CNP0229453.1.pdbqt,-8.6
minimized_CNP0244068.3.pdbqt,-6.7
minimized_CNP0201818.2.pdbqt,-7.1
minimized_CNP0386559.1.pdbqt,-8.7
minimized_CNP0410482.1.pdbqt,-7.3
minimized_CNP0032523.1.pdbqt,-8.8
minimized_CNP0381215.2.pdbqt,-8.6
minimized_CNP0439353.1.pdbqt,-8.8
minimized_CNP0206838.3.pdbqt,-8.0
minimized_CNP0425171.1.pdbqt,-7.2
minimized_CNP0305107.0.pdbqt,-8.9
minimized_CNP0387364.1.pdbqt,-8.9
minimized_CNP0259826.5.pdbqt,-7.7
minimized_CNP0567461.1.pdbqt,-8.2
minimized_CNP0074736.1.pdbqt,-7.7
minimized_CNP0289275.1.pdbqt,-8.0
