Ligand,Score
minimized_CNP0424416.3.pdbqt,FAILED
minimized_CNP0565371.1.pdbqt,FAILED
minimized_CNP0193490.2.pdbqt,-8.8
minimized_CNP0196074.2.pdbqt,-9.1
minimized_CNP0501777.1.pdbqt,-9.7
minimized_CNP0127702.1.pdbqt,-7.7
minimized_CNP0125520.2.pdbqt,-10.4
minimized_CNP0071560.1.pdbqt,-10.9
minimized_CNP0544921.1.pdbqt,-9.9
minimized_CNP0454438.1.pdbqt,FAILED
minimized_CNP0544921.4.pdbqt,-10.1
minimized_CNP0119777.1.pdbqt,-8.7
minimized_CNP0269050.9.pdbqt,-9.4
minimized_CNP0156015.1.pdbqt,-10.5
minimized_CNP0230131.6.pdbqt,-10.7
minimized_CNP0271318.3.pdbqt,-10.3
minimized_CNP0311696.1.pdbqt,-6.8
minimized_CNP0311696.2.pdbqt,-8.2
minimized_CNP0108177.5.pdbqt,-10.7
minimized_CNP0266301.1.pdbqt,-8.4
minimized_CNP0063986.1.pdbqt,-10.1
minimized_CNP0222516.1.pdbqt,-9.8
minimized_CNP0108177.6.pdbqt,-10.2
minimized_CNP0108177.4.pdbqt,-10.4
minimized_CNP0424339.4.pdbqt,-10.3
minimized_CNP0424379.5.pdbqt,-10.8
minimized_CNP0473451.1.pdbqt,-10.3
minimized_CNP0191832.2.pdbqt,-10.3
minimized_CNP0579833.2.pdbqt,-10.1
minimized_CNP0080867.1.pdbqt,-8.2
minimized_CNP0073786.4.pdbqt,-8.6
minimized_CNP0033078.0.pdbqt,FAILED
minimized_CNP0155750.1.pdbqt,FAILED
minimized_CNP0083547.2.pdbqt,FAILED
minimized_CNP0522702.1.pdbqt,-7.8
