Ligand,Score
minimized_CNP0261613.3.pdbqt,-8.4
minimized_CNP0207167.2.pdbqt,-7.6
minimized_CNP0086352.1.pdbqt,-7.5
minimized_CNP0500798.1.pdbqt,-3.7
minimized_CNP0215004.1.pdbqt,-7.3
minimized_CNP0540299.2.pdbqt,-4.8
minimized_CNP0134236.1.pdbqt,-6.6
minimized_CNP0275346.2.pdbqt,-7.6
minimized_CNP0293705.0.pdbqt,-4.9
minimized_CNP0213001.1.pdbqt,-12.2
minimized_CNP0500159.1.pdbqt,-5.3
minimized_CNP0286727.2.pdbqt,-7.4
minimized_CNP0554661.2.pdbqt,-5.9
minimized_CNP0126906.6.pdbqt,-7.6
minimized_CNP0478984.1.pdbqt,-4.7
minimized_CNP0211028.1.pdbqt,-8.9
minimized_CNP0257312.1.pdbqt,-8.9
minimized_CNP0289519.0.pdbqt,-9.8
minimized_CNP0137445.1.pdbqt,-8.1
minimized_CNP0218517.1.pdbqt,-10.1
minimized_CNP0290714.0.pdbqt,-10.4
minimized_CNP0079913.1.pdbqt,-9.6
minimized_CNP0324082.1.pdbqt,-10.9
minimized_CNP0564757.1.pdbqt,-10.9
minimized_CNP0391425.1.pdbqt,-10.6
minimized_CNP0277683.1.pdbqt,-9.9
minimized_CNP0532911.1.pdbqt,-9.6
minimized_CNP0586748.0.pdbqt,-6.2
minimized_CNP0279703.2.pdbqt,-5.9
minimized_CNP0521964.1.pdbqt,-6.7
minimized_CNP0568998.1.pdbqt,-6.7
minimized_CNP0564638.1.pdbqt,-6.3
minimized_CNP0595119.2.pdbqt,-5.7
minimized_CNP0544245.1.pdbqt,-6.7
minimized_CNP0511107.1.pdbqt,-6.0
