Ligand,Score
minimized_CNP0283311.2.pdbqt,-8.8
minimized_CNP0276660.1.pdbqt,-8.5
minimized_CNP0277982.1.pdbqt,-8.3
minimized_CNP0227599.1.pdbqt,-8.1
minimized_CNP0209676.1.pdbqt,-10.2
minimized_CNP0502424.1.pdbqt,-7.9
minimized_CNP0493870.1.pdbqt,-7.6
minimized_CNP0079464.4.pdbqt,-8.5
minimized_CNP0315782.2.pdbqt,-9.1
minimized_CNP0365159.4.pdbqt,-10.0
minimized_CNP0536694.1.pdbqt,-8.6
minimized_CNP0546838.1.pdbqt,-8.7
minimized_CNP0298134.1.pdbqt,-9.5
minimized_CNP0245143.2.pdbqt,-7.4
minimized_CNP0433472.0.pdbqt,-8.7
minimized_CNP0599893.1.pdbqt,-8.9
minimized_CNP0413934.1.pdbqt,-9.4
minimized_CNP0230445.2.pdbqt,-9.3
minimized_CNP0168735.1.pdbqt,-7.0
minimized_CNP0201777.0.pdbqt,-10.5
minimized_CNP0151657.1.pdbqt,-8.4
minimized_CNP0103340.2.pdbqt,-8.2
minimized_CNP0324354.1.pdbqt,-11.3
minimized_CNP0267805.1.pdbqt,-9.5
minimized_CNP0303717.2.pdbqt,-8.7
minimized_CNP0079697.1.pdbqt,-10.1
minimized_CNP0307165.1.pdbqt,-10.9
minimized_CNP0407119.1.pdbqt,-9.0
minimized_CNP0187617.1.pdbqt,-6.8
minimized_CNP0315350.1.pdbqt,-7.4
minimized_CNP0221182.1.pdbqt,-7.5
minimized_CNP0193108.2.pdbqt,-7.3
minimized_CNP0173504.1.pdbqt,-7.2
minimized_CNP0313680.1.pdbqt,-7.2
minimized_CNP0253650.1.pdbqt,-9.5
