Ligand,Score
minimized_CNP0130583.1.pdbqt,-7.1
minimized_CNP0078921.0.pdbqt,-8.1
minimized_CNP0461413.0.pdbqt,FAILED
minimized_CNP0173544.1.pdbqt,-7.0
minimized_CNP0010797.1.pdbqt,-9.0
minimized_CNP0456951.0.pdbqt,-6.8
minimized_CNP0532653.0.pdbqt,-8.1
minimized_CNP0204272.1.pdbqt,-7.6
minimized_CNP0312973.1.pdbqt,-7.6
minimized_CNP0332602.1.pdbqt,-7.6
minimized_CNP0213102.0.pdbqt,-8.9
minimized_CNP0220084.1.pdbqt,-9.5
minimized_CNP0132920.1.pdbqt,-6.6
minimized_CNP0459637.1.pdbqt,-8.1
minimized_CNP0531593.1.pdbqt,-6.9
minimized_CNP0571033.0.pdbqt,-10.0
minimized_CNP0542288.2.pdbqt,-7.8
minimized_CNP0060192.1.pdbqt,-8.0
minimized_CNP0196688.1.pdbqt,-8.0
minimized_CNP0538077.1.pdbqt,-7.3
minimized_CNP0239490.0.pdbqt,-9.6
minimized_CNP0500997.1.pdbqt,-8.0
minimized_CNP0548900.1.pdbqt,-8.4
minimized_CNP0492809.1.pdbqt,-9.0
minimized_CNP0262492.3.pdbqt,-9.1
minimized_CNP0370183.3.pdbqt,-8.2
minimized_CNP0114926.2.pdbqt,-10.4
minimized_CNP0386145.2.pdbqt,-8.3
minimized_CNP0000263.1.pdbqt,-7.9
minimized_CNP0174168.3.pdbqt,-10.5
minimized_CNP0115965.1.pdbqt,-9.8
minimized_CNP0126803.0.pdbqt,-8.9
minimized_CNP0151999.1.pdbqt,-8.4
minimized_CNP0239328.1.pdbqt,-9.6
minimized_CNP0422322.1.pdbqt,-9.7
