Ligand,Score
minimized_CNP0026622.1.pdbqt,FAILED
minimized_CNP0222449.2.pdbqt,FAILED
minimized_CNP0039308.1.pdbqt,-10.1
minimized_CNP0382699.2.pdbqt,-10.1
minimized_CNP0375424.3.pdbqt,-10.0
minimized_CNP0483900.1.pdbqt,-11.2
minimized_CNP0258493.1.pdbqt,-9.3
minimized_CNP0446019.2.pdbqt,-10.9
minimized_CNP0400814.3.pdbqt,-10.7
minimized_CNP0379897.1.pdbqt,-8.6
minimized_CNP0377850.1.pdbqt,-9.9
minimized_CNP0382075.1.pdbqt,-8.1
minimized_CNP0370048.2.pdbqt,-10.3
minimized_CNP0030813.2.pdbqt,-9.2
minimized_CNP0181045.2.pdbqt,-9.5
minimized_CNP0170095.1.pdbqt,-9.4
minimized_CNP0149633.1.pdbqt,-11.4
minimized_CNP0106569.2.pdbqt,-8.6
minimized_CNP0393771.2.pdbqt,-8.6
minimized_CNP0449530.1.pdbqt,-11.2
minimized_CNP0360855.1.pdbqt,-8.3
minimized_CNP0138096.1.pdbqt,-9.4
minimized_CNP0024490.2.pdbqt,-11.4
minimized_CNP0032250.1.pdbqt,-9.0
minimized_CNP0060048.2.pdbqt,-8.8
minimized_CNP0215466.1.pdbqt,-10.0
minimized_CNP0376203.2.pdbqt,-9.4
minimized_CNP0382215.2.pdbqt,-9.5
minimized_CNP0443600.2.pdbqt,-9.8
minimized_CNP0286455.0.pdbqt,-9.3
minimized_CNP0184463.1.pdbqt,-9.7
minimized_CNP0387119.1.pdbqt,-10.8
minimized_CNP0582140.1.pdbqt,-9.9
minimized_CNP0526725.1.pdbqt,-8.8
minimized_CNP0219378.4.pdbqt,-10.7
