Ligand,Score
minimized_CNP0220037.4.pdbqt,-10.4
minimized_CNP0076532.2.pdbqt,-9.0
minimized_CNP0223962.0.pdbqt,-10.2
minimized_CNP0114535.25.pdbqt,-9.5
minimized_CNP0114535.16.pdbqt,-10.0
minimized_CNP0114535.24.pdbqt,-9.6
minimized_CNP0357126.1.pdbqt,-11.3
minimized_CNP0161125.1.pdbqt,-8.3
minimized_CNP0323827.1.pdbqt,-9.7
minimized_CNP0284135.1.pdbqt,-8.2
minimized_CNP0374738.1.pdbqt,-9.6
minimized_CNP0114535.34.pdbqt,-9.6
minimized_CNP0505665.1.pdbqt,-10.9
minimized_CNP0605906.1.pdbqt,-8.9
minimized_CNP0595949.1.pdbqt,-10.1
minimized_CNP0575370.1.pdbqt,-8.2
minimized_CNP0532972.1.pdbqt,-10.6
minimized_CNP0591115.1.pdbqt,-9.3
minimized_CNP0176115.1.pdbqt,-8.8
minimized_CNP0484357.1.pdbqt,-8.6
minimized_CNP0500730.1.pdbqt,-7.8
minimized_CNP0604804.1.pdbqt,-8.6
minimized_CNP0492440.1.pdbqt,-8.1
minimized_CNP0155891.1.pdbqt,-9.1
minimized_CNP0592020.2.pdbqt,-6.1
minimized_CNP0487961.1.pdbqt,-10.5
minimized_CNP0592020.1.pdbqt,-4.6
minimized_CNP0277079.1.pdbqt,-8.3
minimized_CNP0094792.1.pdbqt,-7.9
minimized_CNP0511557.2.pdbqt,-5.5
minimized_CNP0532670.1.pdbqt,-6.2
minimized_CNP0488065.2.pdbqt,-6.4
minimized_CNP0576000.2.pdbqt,-5.3
minimized_CNP0491447.1.pdbqt,-11.2
minimized_CNP0544141.1.pdbqt,-6.2
